Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Botok lamtoro tempe,lamtoro--papan tempe--tomat merah--cabe iris2 lebih sedep cabe ijo--kelapa muda ½  parut panjang--daun pisang--bumbu halus:--bawang merah--bawang putih--kencur--cabe rawit--cabe merah besar--garam gula--,"Campur bumbu yg dihaluskan,lamtoro tempe dipotong dadu, kelapa parut, cabe iris dan tomat aduk rata tes rasa--Ambil 2 lembar daun pisang masukkan 2 sdm adonan botok bungkus dan sematkan lidi kukus 30 menit. Sajikan--",4,/id/resep/4226595-botok-lamtoro-tempe,tempe
"Sambal belut,ikan sawah dan tempe penyaet",belut--ikan betok sawah--papan tempe--bahan sambel:--cabe rawit--cabe keriting--bawang putih--bawang merah--kencur--jahe--asam mateng--jeruk limo--terasi--,"Cuci bersih belut dan ikan betok lumuri cuka dan garam,tempe potong potong rendam dengan penyedap dan garam--Goreng ikan dan belut sampai kering--Goreng bahan bahan sambel--Siapkan cobek dan ulekan,ulek semua bahan sambel kecuali limo sampai halus--Penyet tempe,ikan dan belut di cobek aduk rata dan kasih perasan jeruk limo--Hidangkan dengan nasi panas--",2,/id/resep/3725697-sambal-belutikan-sawah-dan-tempe-penyaet,tempe
Tempe Bacem,"papan tempe--air kelapa--bawang merah, iris tipis2--gula merah yang warnanya coklat--bawang putih, iris tipis2--ketumbar bubuk--garam--daun jeruk--lengkuas, geprek--","Potong² tempe agak tebal (saya jadi 8 potong)--Siapkan panci, masukkan tempe dan semua bumbu.
Tuangkan air kelapa, lalu tutup hingga rapat, rebus dengan api kecil sampai air menyusut. 
(Jangan menggunakan api besar, karena air akan cepat habis sementara bumbu belum meresap ke tempenya)--Ketika merebus, sesekali balikkan tempe agar bumbu merata, sambil di cicipin misal kurang garam atau gulanya, bisa di tambahkan lagi.--Agar bumbu tempe bacem makin meresap dan warna tempe semakin cantik, sebaiknya tempe bacem di inapkan dulu sehari semalam, dengan di rendam sisa air berbumbu rebusannya, lalu masukkan kulkas. Jadi ketika di goreng keesokan harinya hasil tempe bacem akan semakin enak, bumbu meresap dan warnanya coklat cantik, seperti kalau kita beli.
Selamat mencoba.--",11,/id/resep/4219617-tempe-bacem,tempe
Sambal tempe,cabe merah--bawang merah--bawang putih--tomat--tempe--kentang--pete--garam--sasa--gula--,"Giling bawang merah,bawang putih,tomat sampai halus--Tumis bumbu yg sudah di giling sampai harum setelahnya masukan tempe dan kentang serta pete--Angkat kemudian hidangkan untuk suami tercinta--Note: sebelumnya tempe dan kentang di goreng dulu ya bun.--",4,/id/resep/4225153-sambal-tempe,tempe
Kering tempe kentang ala ndeso,gendhok tempe  lidi tipis2--kentang ukuran sedang belah jadi  bagian lalu iris tipis--gula jawa--bawang merah--bawang putih--jahe kupas bersih--cabai rawit merah--cabai besar merah--garam--penyedap--daun salam--irisan tipis lengkuas--minyak untuk menggoreng--air--,Goreng kentang dan tempe sampai kering--Haluskan bawang merah+bawang putih+jahe+cabai rawit+cabai besar--Panaskan sedikit air dalam wajan.saat sudah mendidih masukkan bumbu halus+gula jawa+daun salam+lengkuas+garam+penyedap--Biarkan sampai menggumpal dan masukkan tempe goreng+kentang goreng.aduk sampai rata--Bila dirasa sudah tercampur semua dan air mulai habis matikan kompor dan cek rasa sesuai selera--Kering tempe siap disajikan--,4,/id/resep/4225293-kering-tempe-kentang-ala-ndeso,tempe
Oseng soon tempe pedas......,lonjor tempe iris jgn terlalu tipis goreng--soon--bawang putih--bawang merah--cabai hijau--cabai merah--cabai rawit--kecap manis .--garam--gula pasir--,"Setelah tempe yg diiris digoreng sisihkan...--Rebus soon...caranya didihkan air....lalu masukan soon, jgn terlalu lama cukup 3 menit angkat & tiriskan lalu guyur dgn air dingin tiriskan hingga air berkurang--Tumis bawang putih dan bawang merah..masukan cabai merah dan cabai hijau--Setelah agak layu...masukkan irisan tempe yg telah digoreng aduk 2--Tuang 1/2 gelas air putih--Masukan garam, gula pasir & kecap manis...biarkan hingga bumbu meresap dan air tinggal sedikit..--Masukan cabai rawit utuh, aduk2..lalu masukan soon--Aduk2 trs hingga meresap--Angkat dan hidangkan--",39,/id/resep/3378061-oseng-soon-tempe-pedas,tempe
Tempe goreng sederhana,papan tempe--tepung terigu--maizena--bumbu halus :--lada bubuk--bawang putih--ketumbar--garam--minyak--,Bumbu halus dicairkan dgn sedikit air--Balurkan dgn tempe + garam 2 dan tepung aduk sampai rata--Goreng sampai kering ato sesuai slera sajikan--,4,/id/resep/4225396-tempe-goreng-sederhana,tempe
Tempe ungkep bumbu kuning,"papan tempe,  agak besar--santan cair--minyak sayur--bumbu halus :--bawang merah--bawang putih--cabe rawit--lada bubuk--kunir bubuk--lengkuas bubuk--jahe bubuk--daun salam bubuk--gula pasir--garam--air--","Rebus tempe hingga matang--Uleg semua bumbu halus, kemudian tumis sebentar hingga harum--Masukkan santan dan biarkan hingga mendidih--Masukkan tempe, aduk-aduk hingga seluruh bagian tempe tersiram bumbu,--Tutup dan biarkan hingga tempe meresap semua bumbu, sisakan sedikit kuahnya--Angkat lalu sajikan--",3,/id/resep/4195811-tempe-ungkep-bumbu-kuning,tempe
Sate tempe,daun jeruk purut--papan tempe--daun salam--kecap manis--minyak--air--bumbu halus :--serai bubuk--lengkuas bubuk--jahe bubuk--gula merah--garam--bawang merah--bawang putih--cabai rawit--ketumbar bubuk--lada bubuk--kacang tanah goreng--,"Haluskan semua bumbu dengan uleg'an, tumis hingga harum, bersamaan dengan daun salam dan daun jeruk.--Tambahkan air tunggu hingga 5 menit, masukkan semua bahan yang lainnya, aduk-aduk hingga rata, diamkan tunggu hingga mendidih--Tusuk tempe lalu bakar di atas bara api hingga tercium aroma harum sambil di oles dengan sisa bumbu. Sajikan.--",5,/id/resep/4208842-sate-tempe,tempe
Tempe Bacem anak kost,tempe--kemiri--ketumbar--bawang merah--bawang putih--kecap manis--gula merah--garam--air--,"Iris tempe sesuai ukuran yang anda suka, haluskan bawang merah bawang putih ketumbar dan kemiri--Masukan air kedalam wajan setelah hingga mendidih--Setelah mendidih masukan bumbu halus kedalam wajah dan berikan gula merah kecap manis dan garam secukupnya--Setelah itu diungkep agar bumbunya meresap kedalam si tempe tersebut--Setelah air sudah menyusut,tempe bacem siap disajikan--",3,/id/resep/4224423-tempe-bacem-anak-kost,tempe
Tempe Orek Sederhana,tempe--bumbu :--bawang merah--bawang putih--asem jawa--gula--garam--kecap manis--cabe merah--air--,"Goreng tempe sampai warnanya berubah kuning keemasan, jangan sampai terlalu garing (karena nanti bumbu tidak meresap dengan baik di tempenya)--Tumis bawang merah dan bawang putih sampai harum--Masukan air asam Jawa, garam, gula, kecap manis dan air. Tunggu sampai mendidih--Masukan tempe yang sudah di goreng, lalu diaduk perlahan sampai airnya kering.--Lalu angkat dan tempe orek sederhana siap disajikan 😊😊--Selamat mencoba 😃😃--",2,/id/resep/4223716-tempe-orek-sederhana,tempe
Tempe krenyesss ala anak kos 😁,tempe--tepung kentucky sasa--garam--,Sediakan semua bahan--Lalu panaskan minyak diwajan--Potong tempe sesuai yang diinginkan--Sediakan air sedikit dalam piring lalu beri sedikit garam supaya didalam tempe rasanya meresap--Sediakan tepung sasa dipiring lain--Setelah tempe dipotong masukkan ke piring yang berisi air dan garam lalu masukkan ke piring yang berisi tepung--Ketika minyak sudah panas.. Bisa masukkan tempe--Tempe krenyesss siap saji--,3,/id/resep/4224066-tempe-krenyesss-ala-anak-kos-%F0%9F%98%81,tempe
Tempe Goreng Tepung,bahan--tepung bakwan--daun bawang--daun jeruk--bawang putih--garam--air--tempe--,"Haluskan Bawang Putih, potong tipis-tipis Daun Bawang, Daun Jeruk.--Campurkan Tepung Bakwan, Daun Bawang, Daun Jeruk dan Bawang Putih lalu Tambahkan air dan garam secukupnya hingga kental.--Masukkan Tempe dan siap digoreng--",3,/id/resep/4224197-tempe-goreng-tepung,tempe
Tempe goreng tepung kriuk,tempe--tepung terigu--tepung bumbu sajiku--tepung bumbu racik tempe--royko--air putih--,"Potong tempe tipis2--Campur tepung terigu, tepung bumbu sajiku, tepung bumbu racik tempe dan royko (tepung terigu lebih dominan ya)--Masukan air sedikit2 sambil diaduk, gk usah ditakar disesuaikan aja sama tepungnya--Masukan tempe kedalam adonan tepung--Goreng sampai matang. dijamin kriuk deh rasanya😍--",1,/id/resep/4224369-tempe-goreng-tepung-kriuk,tempe
Tumis labu dan tempe,labu--tempe--cabe rawit--bawang merah--bawang putih--gula merah garam--tomat--air--penyedap rasa--minyak--,Potong labu kecil kecil ssetelah itu kasih garam diamkan sekitar 5 menit lalu uleni dengan diremas2 lalu cuci bersih--Potong tempe dadu kecil lalu goreng--Potong cabe bawang merah bawang putih tomat dan gula--Siapkan wajan kasih minyak secukupnya setelah panas masukkan bawang merah sampai harum masukkan cabe gula dan tomat kasih air secukupnya masukkan labu dan tempe lalu masukkan garamm dan penyedap rasa--Cek rasa dan cek kematangan--Tumis labu dan tempe siap dihidangkan--,3,/id/resep/4224104-tumis-labu-dan-tempe,tempe
Mendoan Tempe ala JOSHE,tempe papan--tempe mendoan isi--minyak--terigu--air--daun bawang--bumbu uleg halus--bawang putih--ketumbar--garam--kemiri kecil--,"Siapkan bahan dan bumbu.--Yg atas tempe mendoan, yg bawah tempe papan, keliatan kan perbedaannya.--ULEG halus semua bumbu uleg. Bikin adonan, tepung campur bumbu uleg dan air. Aduk sampai tingkat keenceran yg pas, ya nggk encer bgt. Lalu masukkan potongan daun bawang.--Panaskan minyak. Setelah panas masukkan tempe yg sudah di balur dengan adoanan mendoan ke wajan. Tidak perlu lama, balik tempe. Tekstur terbaik mendoan adalah setengah matang, masih miyur"" gituu hehe--Cukup dibalik sekali dua kali, jangan sampai mengeras bgt, asal berubah warna dan adonan semakin solid.. angkat sajikan hangat2 dengan cabai lalap / sambel kecap.--RESEP SAMBAL KECAP : cabai rawit iris (jumlah sesuai selera), 1 lembar daun jeruk iris lembut, 2 bawang merah iris tipis. MASUKKAN semua bahan ke mangkok, tambahkan 1/4 sdt lada bubuk, lalu beri kecap manis sesuai selera. JADI dehhh...--",5,/id/resep/4224147-mendoan-tempe-ala-joshe,tempe
Sambel Tempe kering Kacang,tempe--kacang tanah--#bahanbumbu:--bawang merah--bawang putih--cabe--daun jeruk--bulat kecil gula merah--laos digeprek--serai digeprek--daun salam--,"Goreng tempe sampai kering & garing(bkn gosong),goreng kacang.. Lalu sisihkan--Giling semua bahan bumbu kecuali daun salam, dan Gula merah..--Tumis bahan yg sudah di giling, masukkan daun salam, laos serai yg sdh digeprek, gula merah. (dg api sedang) lalu beri garam,gula putih,penyedap rasa secukupnya sampai dirasa pas..--Kmdn. Masukkan tempe dan kacang nya, aduk²... Gunakan dg api kecil/sedang.. Angkat, dan sajikan--",3,/id/resep/4224034-sambel-tempe-kering-kacang,tempe
Tempe Kering Sederhana,"papan tempe--lengkuas--serai, geprek--daun salam--daun jeruk--minyak sayur--air--gula pasir--garam--lada bubuk--kaldu bubuk--kecap manis--bumbu iris :--bawang merah--bawang putih--cabe merah besar--cabe hijau besar--","Siapkan tempe, iris tipis kecil. Lalu panaskan wajan, goreng tempe hingga kuning keemasan & kriuk. Lakukan hingga habis, sisihkan.--Tumis bumbu iris, daun salam, lengkuas, daun jeruk & serai. Tumis hingga harum, lalu tambahkan air, lada, gula & garam serta kaldu bubuk. Lalu kecap manis. Aduk rata.--Masukkan tempe, aduk rata hingga tempe tercampur rata dgn bumbu. Koreksi rasa, masak hingga kuah menyusut. Sajikan😊--",51,/id/resep/4224036-tempe-kering-sederhana,tempe
Tempe Orek,papan tempe--bawang merah--bawang putih--cabe merah--masako ayam--gula merah--garam--kecap--,"Potong tempe memanjang, goreng kering--Tumis bawang merah, bawang putih, cabe merah yang sudah diiris aduk-aduk--Tambahkan gula merah, garam, masako sambil diaduk-aduk--Masukkan tempe yang udah digoreng sambil tambah kecap secukupnya aduk-aduk sampe merata, cek rasa, aduk-aduk terus dan selesaiii--Selamatttt menikmati 🤤😍--",3,/id/resep/4223946-tempe-orek,tempe
Oseng Sayur Bakso Tempe,bawang putih--bawang merah--bawang bombay--cabai hijau besar--jagung muda--wortel--lengkuas--daun salam--bakso--tempe--garam--penyedap--kecap--air--,"Potong potong semua bawang dan cabai serta jagung muda, wortel, bakso dan tempe--Panaskan minyak lalu goreng tempe sebentar sampai setengah matang lalu tiriskan--Masukkan sedikit minyak lalu tumis lengkuas, daun salam, bawang merah, bawang putih, bawang bombay dan cabai hijau--Setelah harum dan mulai layu, tambahkan 1 gelas air--Tambahkan garam dan penyedap secukupnya lalu masukkan kecap,--Masukkan semua bahan lalu campur aduk rata--Setelah semua bahan matang dan air mengering lalu sajikan--",4,/id/resep/4223450-oseng-sayur-bakso-tempe,tempe
Tempe Mendoan yummy,tempe muda--terigu--bawang putih--kemiri--kunyit--garam--daun bawang--seledri--,Uleg bawah putih kunyit dan kemiri lalu dikasih 1sendok teh garam--Masukan terigu kewadah lalu campurkan bumbu ya di haluskan dan dikasih air jangan trlalu encer--Aduk hingga mengental lalu iris daun bawang dan seledri lalu dimasukan.--Lalu potong tempe dan masukan satu persatu lalu digoreng...di goreng sampai kering dan kriuk2 enak dan siap disajikan😊--,4,/id/resep/4223612-tempe-mendoan-yummy,tempe
Sambal tempe kemangi,papan tempe--cabe rawit--bawang merah--bawang putih--rebon--gula garam--minyak goreng--daun kemangi--daun kencur--,"Potong tempe dan goreng kering, goreng rebon--Goreng cabe dan duo bawang kemudian haluskan--Tumbuk tempe bersama dengan rebon dan sambal cabe tadi, tambahkan gula garam.--Masukkan irisan daun kencur, aduk rata--Terakhir tambahkan daun kemangi--",4,/id/resep/4223627-sambal-tempe-kemangi,tempe
Tempe Tumis Kecap,"tempe,  dadu--tahu putih,  dadu--daun jeruk purut--bawang putih--kecap manis--gula--garam--","Goreng tahu dan tempe yang sudah dipotong dadu.--Ulek 2 siung bawang putih dan iris 2 siung sisa nya.--Panaskan sedikit minyak, masukkan bawang putih yang sudah diulek. Kemudian masukkan lagi bawang putih yang di iris. Tumis sebentar hingga wangi.--Masukkan tahu dan tempe, tambahkan kecap manis. Aduk rata.--Tambahkan sedikit air, masukkan daun jeruk purut. Masak hingga air nya meresap. Tambahkan gula dan garam secukupnya sesuai selera.--Siap sajikan.--",41,/id/resep/4048604-tempe-tumis-kecap,tempe
Tempe kering kacang lombok ijo,"papan tempe.  kecil2 spt utk kering tempe, goreng kering--kacang tanah, goreng--teri atau ikan kering tawar kecil2, goreng kering--bawang putih, iris tipis--bawang merah, iris tipis--daun jeruk--daun salam--minyak untuk menumis--bumbu halus: direbus, kemudian dihaluskan jadi satu--bawang putih--bawang merah--lombok hijau--cabe rawit--cabe merah keriting--terasi--garam--gula jawa--","Tuang minyak ke dalam wajan. Panaskan.--Masukkan bawang putih dan bawang merah. Tumis hingga berbau harum. Tambahkan bumbu2 halus ke dalam minyak. Juga masukkan daun jeruk dan daun salam. Tumis dan aduk rata.--Masukkan tempe goreng kering, kacang goreng, dan ikan goreng kering. Aduk rata.--Matikan api. Dan hidangkan. Rasanya sedeeep banget dimakan dgn nasi panas dan krupuk.--",4,/id/resep/4223042-tempe-kering-kacang-lombok-ijo,tempe
Tempe goreng biasa,papan tempe--bawang putih--ketumbar--garam--minyak goreng--,"Potong tempe sesuai selera--Haluskan bawang putih dan ketumbar jangan lupa kasih garam ya..bisa pake blender atau cobek--Diamkan -+5 menit--Panaskan minyak goreng,kemudian goreng tempe sampai agak kecoklatan..jadi deh😀😀--",2,/id/resep/4223259-tempe-goreng-biasa,tempe
Tempe goreng,tempe--tepung sajiku sebaguna--minyak goreng--air--,"Potong tempe seperti stik,basahi dengan air tiriskan--Tuang tepung sajiku serbaguna kedalam piring--Ambil tempe basah dan balur dengan tepung sambil dirempas2 pelan supaya tidak hancur--Panaskan minyak dengan api kecil,goreng tempe sampai kuning kecoklatan..angkat dan siap disajikan--Saran: pakai api kecil supaya stik tempe renyah dan tidak cepat gosong--",3,/id/resep/4223115-tempe-goreng,tempe
"Sayur asem,tempe,telur tomat",sayur asam--bahan sayur asam--bumbu:--lengkuas--cabe merah--bawang merah--asam--daun salam--gula&garam--tempe--tempe--ro--telur--telur--tomat sedang--ro--,"Untuk buat sayur asam,potong dan cuci semua bahan,didihkan air,ulek semua bahan..kecuali lengkuas dan daun salam..setelah didih masukan bahan yang keras terlebih dahulu,setelah setengah matang masukan bumbu dan sayuran lainya.tunggu matang&icip--Untuk buat tempe cuma potong tempe sesuai selera,larutkan R***O,masukan tempe dan tunggu menyerap&goreng--Dan untuk telur potong tomat sesuai selera,tambahkaan R***O terus kocok dan goreng--",2,/id/resep/4223254-sayur-asemtempetelur-tomat,tempe
Botok Tempe,"papan tempe,  dadu--kelapa--daun jeruk--daun pisang u/mem--bahan halus:--bawang merah--bawang putih--cabe besar--cabe kecil--kunyit--kencur--garam--gula--",Parut kelapa.--Uleg bumbu halus.--Campurkan seluruh bahan.--Bungkus daun pisang dan kukus selama 30 menit.--,13,/id/resep/4222636-botok-tempe,tempe
Tempe Kering,tempe--bumbu:--cabe merah--cabe rawit merah--bawang merah--bawang putih--laos--gula merah--minyak utk menggoreng dan tumis--kecap manjs--garam dan penyedap--,"Iris tempe potong2 tipis, lalu goreng sampai kering--Cabe iris tipis, bawang putih cincang halus dan laos iris tipis--Tumis bumbyeu dengan minyak, beri gula aduk2 sebentar masukan tempe aduk rata, beri kecap aduk2 kemudian beri garam dan penyedap. Aduk2 sampai rata.--Koreksi rasa dan siap disajikan--",6,/id/resep/4222770-tempe-kering,tempe
Balado telor + tempe,nan,Bumbu cabe merah bawang merah 5 buah tomat 1 biji--Rebus telor angkat setelah matang kupas kulitnya tempe di potong kotak lalu di goreng--Haluskan bumbu lalu di tumis setelah bumbu harum masukan tempe dan telor yg sudah mateng lalu aduk aduk sebentar angkat dan sajikan--,16,/id/resep/4222488-balado-telor-tempe,tempe
Tempe goreng ori...🍡,papan tempe--bumbu :--lada bubuk--garam--,"Potong tempe sesuai selera...--Letakkan dalam mangkuk,,tambahkan garam dan lada bubuk sesuai selera...--Beri sedikit air,,osrek""sampai merata--Goreng dalam minyak panas,dengan api kecil...--Setelah kecoklatan,,angkat dan sajikan,,bisa sebagai lauk juga kudapan...--",3,/id/resep/4221153-tempe-goreng-ori%F0%9F%8D%A1,tempe
Garang asem tempe,"papan tempe,--ayam/ceker--daun salam--gula merah dan garam/royco--minyak sayur--air--bumbu iris:--baw.merah--cabai merah--rawit merah--tomat merah--",Rebus air sampai mendidih kemudian masukkan tempe--Masukkan bumbu iris+daun salam--Masukkan ayam mentah dan beri gula merah+garam--Masak agak lama sampai ayam benar2 matang dan empuk (saya 15 menit lebih)--Terakhir kucurkan minyak sayur dan siap hidangkan--,11,/id/resep/4219887-garang-asem-tempe,tempe
Terong Tempe Crispy,terong--papan tempe--tepung terigu--bawang putih--garam--merica--air--tepung panir--,"Potong tempe memanjang, potong terong agak tebal.--Haluskan bawang putih, garam dan merica. Campur dengan tepung dan air. Aduk rata--Celupkan tempe dan terong pada adonan tepung kemudian gulirkan ke tepung panir. Lakukan sampai habis. Simpan di lemari es 15-30 menit. Atau bisa digoreng langsung.--Panaskan minyak goreng, goreng tempe dan terong hingga kuning kecoklatan. Terong dan tempe crispy siao disajikan. Bisa dicocol dengan saos atau sambal 💕😍😋--",2,/id/resep/4219964-terong-tempe-crispy,tempe
Tempe pedas manis simple,papan tempe--minyak goreng--bahan halus :--bawang merah--bawang putih--cabe rawit-------bahan pelengkap :--laos--daun salam--gula merah--------kecap manis--saori saus tiram--gula garam dan penyedap rasa--air--,"Panaskan minyak goreng. Goreng tempe sampai kering lalu tiriskan.--Haluskan/blender bumbu halus. Tumis bumbu sampai harum lalu masukan bumbu pelengkap.--Masukan air secukupnya. Aduk rata dan masukan tempe.--Tambahkan kecap, saori, Gula Garam penyedap rasa.--Tes rasa. Tunggu sampai air surut. Hidangkan..--",7,/id/resep/4219817-tempe-pedas-manis-simple,tempe
Tempe orek,"papan tempe--kacang tanah--cabe besar besar--bawang merah--kecap manis--gula, garam, penyedap rasa--air--minyak untuk menggoreng dan menumis--","Potong2 tempe sebesar korek api--Iris tipis bawang merah, cabe merah di iris juga tapi jangan terlalu tipis--Siapkan wajan panaskan minyak, apabila sudah panas, goreng terlebih dahulu kacang tanah, kemudian goreng tempe sampai kering angkat tiriskan--Setelah selesai menggoreng kacang tanah dan tempe, siapkan kembali wajan dengan sedikit minyak goreng--Tumis bawang merah sampai harum, tambahkan 150 ml air tunggu sampai mendidih, masukan gula setelah lumer masukan tempe dan kacang tanah bersamaan--Tambahkan kecap manis, gula, garam penyedap rasa, koreksi rasa, masukan cabe merah yg sudah di iris tadi, kemudian tunggu sampai airnya menyusut--Setelah airnya menyusut, angkat lalu sajikan bersama nasi anget, selamat mencoba--",7,/id/resep/4219449-tempe-orek,tempe
Balado Tahu Tempe Telur,papan tempe 2--tahu 2--telur--cabe merah--tomat--,"Goreng tahu, tempe, telur. Sisihkan--Tumis bumbu halus sampai harum dan bau langunya hilang. Beri garam, gula dan kecap manis lalu tambahkan sedikit air--Masukkan tahu, tempe, dan telur, aduk rata. Biarkan sampai mendidih dan bumbu merasuk dg sempurna. Angkat. Sajikan--",5,/id/resep/4219490-balado-tahu-tempe-telur,tempe
Bakso Tempe Daging,papan tempe uk sedang--tepung tapioka--telur ayam--kaldu bubuk--merica--bawang putih--,"Potong dadu kecil tempe kemudian kukus. Setelah matang haluskan. (Saya pake ulekan cobek)--Campurkan semua bahan jadi satu, aduk rata.--Bulatkan adonan sesuai selera.--Panaskan air kemudian rebus bakso sampai matang.--",7,/id/resep/4209905-bakso-tempe-daging,tempe
Bakso Tempe Bakar Madu (Teflon),bakso tempe--saos sambal--madu--kecap manis--lada--garam--margarin--,Campur semua bumbu. Masukkan bakso tempe aduk rata.--Diamkan kurleb 15-30 menit dikulkas.--Panggang di atas teflon yg telah dioles margarin.--Sajikan selagi hangat.--,3,/id/resep/4219079-bakso-tempe-bakar-madu-teflon,tempe
Tumis tempe kacang merechon ala momy,tempe--kacang panjang--bawang merah--bawang putih--cabe rawit--cabe merah--tomat kecil--,Bumbu di ulek lalu di tumis.masukan tempe dan kacang panjang tambah garam penyedap rasa tunggu mateng..dan siap di sajikan--,7,/id/resep/4217372-tumis-tempe-kacang-merechon-ala-momy,tempe
Sambal tempe,tempe yang sudah di--cabe rawit--cabe merah kriting--bawang merah ukuran sedang--garam--penyedap--minyak untuk menggoreng--air untuk merendam tempe--,"Beri garis"" di kedua sisi tempe agar saat direndam bumbu bisa lebih meresap--Tuang air ke wadah, campur dengan garam dan penyedap. Rendam tempe dengan air tersebut.--Sambil menunggu siapkan bawang merah, dan cabai. Cuci kemudian goreng. Cabenya dibelah ya agar tidak meletus. Tidak perlu terlalu lama. Angkat taruh di cobek. Ulek kasar tambahkan sedikit garam. Jangan terlalu halus.--Goreng tempe, sampe kekuningan. Jangan kelamaan. Taruh dicobek dan Ulek bersamaan cabe dan bawang merah.--Incip"" kemudian sajikan dengan nasi hangat.--",2,/id/resep/4217254-sambal-tempe,tempe
Ikan kembung tahu tempe masak santan pedas,ikan kembung--tempe--tahu putih--bumbu halus--bawang merah--bawang putih--miri--mrica bubuk--tumbar--cabe--laos--santan inan--daun bawang--cabe rawit--gula garam--,"Cuci bersih ikan dan goreng setengah matang--Cuci bersih tahu dan tempe bisa dikukus atau di goreng (bila di goreng set matang saja)--Haluskan bumbu lalu tumis dengan sedikit minyak tunggu hingga wangi lalau masukkan tempe, tahu dan ikan kembung tambahkan sedikit air dan tutup tunggu hingga bumbu meresap--Bila air sudah mulai menyusut tambahkan santan instan, gula dan garam tunggu hingga mendidih satu kali sambil di aduk agar santan tidak pecah--Lakukan tes rasa bila sudah pas tambahkan cabe rawit dan daun bawang tunggu lagi hingga mendidih lalu angkat--Sayur siap dihidangkan--",2,/id/resep/4214285-ikan-kembung-tahu-tempe-masak-santan-pedas,tempe
Oseng Tempe Buncis Pedas Saus Teriyaki,"bagian tempe plaikan,  dadu--buncis, 2 kira2 panjang--bawang merah, rajang--bawang putih, geprek, cincang kasar--cabe hijau besar, iris kira2 tebal ,--cabe rawit merah, iris menyerong--minyak wijen--saus teriyaki homemade--garam--gula--lada bubuk--minyak goreng--air matang--wijen--","Goreng tempe yag sudah dipotong dadu dengan minyak goreng sampai kuning keemasan, angkat, sisihkan.--Tumis bawang merah, bawang putih dengan minyak wijen, sampai harum dan bawang layu.--Masukkan saus teriyaki tambahkan air, aduk rata.--Tambahkan lada bubuk, garam, gula, aduk rata.--Masukkan tempe yang sudah digoreng, aduk rata.--Masukkan buncis beserta potongan cabe rawit dan cabe hijau besar. Aduk rata. Tambahkan air lagi bila terlalu kental.--Apabila buncis sudah agak layu, matikan kompor, angkat dan sajikan di piring, taburi biji wijen di atasnya.--",13,/id/resep/4214889-oseng-tempe-buncis-pedas-saus-teriyaki,tempe
Tumis tempe buncis,buncis--lonjor pete--papan tempe--bawang merah--bawang putih--cabe merah besar--cabe rawit--daun salam--lengkuas geprek--sm kecap manis--sm saus tiram--air--gula garam merica--,"Uleg halus bawang merah bawang putih dan duo cabe--Tumis bumbu halus tambahkan lengkuas dan salam masak sampai berbau harum masukkan buncis aduk rata--Tambahkan air kecap manis dan saus tiram, aduk kembali kmd tutup--Kira2 air sdh sdikit menyusut masukkan tempe bumbui dg gula garam merica aduk kembali--Masak sampai kuah sdikit mengental, tes rasa, angkat dan siap disajikan--",7,/id/resep/4214379-tumis-tempe-buncis,tempe
Oseng Pakis Tempe,pakis--tempe--bawang merah--bawang putih--cabe rawit--cabe merah--gula--garam--penyedap rasa--,"Potong potong pakis sesuai selera dan dicuci sampai bersih--Potong tempe sesuai selera--Iris bawang merah, bawang putih, cabe rawit dan cabe merah--Tumis Irisan bawang merah, bawang putih hingga harum--Masukan irisan cabe rawit dan cabe merah--Masukan tempe dan masak sampe tempe agak kecoklatan--Masukan potongan pakis yg telah dicuci--Masukan gula, garam dan penyedap rasa--Tes rasanya ya,,, dan tunggu sampai matang 😊--Oseng pakis tempe siap dihidangkan--",4,/id/resep/4213966-oseng-pakis-tempe,tempe
Tempe Embus no ribet,papan tempe embus--tepung terigu--tepung beras--bumbu racik ayam goreng--penyedap rasa--bawang daun--,Potong tempe sesuka selera lalu sisishkan--Campur semua bahan menjadi satu lalu tambahkan air secukupnya bahannya agak kental yah biar bisa nempel😉 lalu goreng hingga matang keemasan--Selamat mencoba.. q memakai racik karena malas buat bumbu😂😂😂--,6,/id/resep/4212677-tempe-embus-no-ribet,tempe
Sambel Tempe a.k.a Tempe Penyet,papan tempe--bumbu tempe goreng :--ketumbar--bawang putih--garam--bumbu sambel tempe :--bawang putih--cabe rawit--garam--penyedap--,"Haluskan bumbu tempe goreng. Baluri tempe yang sudah diiris dengan bumbu hingga rata. Goreng tempe sampai matang. Sisihkan--Haluskan bumbu sambel tempe menggunakan cobek. Ulek"" tempe dan bumbu hingga tercampur rata. Cek rasa.--Hmm yummy. Bikinnya cepet, gampang banget. Apalagi mamnya sama nasi hangat. Hmm mantep.--",4,/id/resep/4212814-sambel-tempe-aka-tempe-penyet,tempe
Sayur bening tempe godog,bayam--jagung manis--papan tempe--bawang merah--bawang putih--kunci--gula & garam--,"Siapkan panci, masukkan bawang putih, bawang merah, kunci, gula, garam secukupya sesuai selera biarkan sampai mendidih--Setelah mendidih masukkan jagung tunggu smpai matang--Setelah itu masukkan tempe dan bayam, tutup dan matikan kompor--Klo mau makan tinggal ambil tempe, siapkan sambal lalu penyet dah tempe godognya..wahh mantapp bundaa, Selamat mencoba 😘--",5,/id/resep/4210623-sayur-bening-tempe-godog,tempe
