Title,Ingredients,Steps,Loves,URL
Ayam fillet cabe ijo,dada fillet--bawang merah--bawang putih--cabe ijo--cabe rawit ijo--ketumbar--bawang putih--bawang merah--kunyit--garam--,"Cuci bersih dada yg difillet lalu potong dadu--Haluskan bumbu ungkep tambahkan garam lalu ungkep potongan dada td hingga airnya habis--Sambil menunggu cuci bersih cabe ijo, rawit ijo, dan bawang merah bawang putih. Tumis bahan bahan sambel ijo tsb smpai harum dn matang--Setelah harum tumbuk kasar bahan bahan sambel ijo--Jika ungkep an ayam sdh mengering, boleh digoreng smpai matang sorti goreng ayam biasa--Campurkan potongan dada ayam dg bumbu sambel ijo. Tumis smpai harum, koreksi rasa--",2,/id/resep/4421552-ayam-fillet-cabe-ijo
Sop ceker ayam sederhana (enak),ceker ayam--wortel--kentang--daun bawang--seledri--bawang merah--bawang putih--tomat merah--cengkeh--kayu manis--kapulaga--pala--bunga lawang ny--merica bubuk--megic ayam--garam--gula--air dan minyak--,"Tumis bawang sampai wangi.. lalu masukkan air..--Masukkan ceker yg sudah direbus sebelumnya, lalu wortel--Tambahkan cengkeh, kayu manis, kapulaga, biji pala, bunga lawang, merica bubuk, garam, megic ayam& gula secukupny--Aduk sampai rata.. setelah setengah matang masukkan kentang, daun bawang seledri dan tomat.. aduk dan icip..--Setelah cukup.. tunggu matang lalu sajikan--",0,/id/resep/4421553-sop-ceker-ayam-sederhana-enak
Spicy Chicken,bawang bombay--bawang merah--bawang putih--garam--merica--gula--cabai--saos pedas--ayam paha bawah--,"Haluskan cabai, bawang merah, dan bawang putih--Iris bawang bombay--Goreng ayam hingga matang, sisihkan--Tumis bumbu yang sudah halus, masukkan bawang bombay. Tunggu hingga harum--Beri garam, gula, saos pedas dan merica sesuai selera--Tambahkan ayam yang telah digoreng--Beri sedikir air, aduk hingga semua tercampur dan merasuk--Koreksi rasa--Hidangkan--",2,/id/resep/4421849-spicy-chicken
Opor Ayam Kagetan,ekor ayam--kara kecil--masako sapi--salam--daun jeruk--daun salam--cabe rawit utuh--gula pasir--air----bawang merah--bawang putih--kunyit--jahe--lengkuas--ketumbar bubuk--lada bubuk--jeruk nipis--bawang goreng--,"Cuci ayam sampe bersih lalu rebus dengan air hingga 1/2 matang--Haluskan bumbu halus sampe benar-benar tercampur--Tumis bumbu halus sampai harum--Tambahkan daun jeruk, salam dan sereh kedalam bumbu halus yang sudah harum tadi--Tambahkan air secukupnya.--Masukan ayam yang sudah direbus 1/2 matang tadi. Dan cabe rawitnya. Biarkan sampai ayam matang--Tambahkan gula, masako sapi, dan kara. Aduk rata. Biarkan sebentar sampai meresap dan santam kara matang.--Taburi bawang goreng dan Jeruk nipis. Bisa ditambahkan irisan daun seledri.--Siap dihidangkan. hmmm... yummy.. suegeer rasanya. pedas pedas asam manis gurih.😁--",10,/id/resep/4421242-opor-ayam-kagetan
Ayam tauco,ayam bagian paha atas di  kecil2/--tauco--gula merah--garam--gula pasir--kecap manis--tomat hijau----cabe keriting merah--cabe hijau--daun salam--jahe----lengkuas--bawang bombay--besar2--bawang merah--bawang putih----bawang putih--merica/lada bubuk--kunyit bubuk--garam--minyak goreng--,"Cuci bersih daging ayam, boleh dilumur cuka diamkan 15 menit, lalu cuci bersih, lalu lumatkan bumbu halus, kalau saya lebih suka ayamnya di rebus dulu dibuang airnya baru dilumuri bumbu halus. Diamkan selama 15 menit--Goreng daging ayam setengah matang--Cincang bawang merah, bawang putih, potong cabe merah dan cabe hijau jg tomat--Panaskan minyak secukupnya, masukkan bawang merah dan bawang putih tumis sampai harum--Masukkan gula merah, gula pasir, dan garam--Masukkan daging ayam, tambahkan sedikit air--Masukkan tauco dan kecap manis, aduk lalu tambahkan air secukupnya--Setelah bumbu mulai meresap, masukkan tomat, cabe dan bawang bombay--Jangan lupa icip dulu ya sampe rasanya pas.. Lalu tunggu sampai air agak mengental dan bumbu meresap ke dalam daging ayam dan mataaang--Sajikan dengan nasi hangat.. Hhmm endeuuusss--",1,/id/resep/2241879-ayam-tauco
Hati ayam bumbu kecap simpel,hati ayam--rebus  kotak--kentang--kotak2 goreng--kecap--gula--garam----bawang bombay--bawang merah--bawang putih--cabe merah--daun jeruk--jahe se--lengkuas geprek--,"Tumis bumbu iris sampai harum,masukkan daun jeruk,lengkuas,jahe--Masukan hati ayam dan kentang,tambah air--Masukkan kecap,gula garam,penyedap rasa kl mau,tes rasa,tunggu hingga air menyusut--Siap dihidangkan--",7,/id/resep/4421046-hati-ayam-bumbu-kecap-simpel
Ayam Asam Manis Simpel,dada ayam uk besar--bawang putih--bawang bombay  arah memanjang--saos tomat--air putih--gula pasir--kecap inggris--garam--penyedap----tepung kobe atau segala jenis tepung boleh--telur ayam kocok lepas----kecap asin--saus tiram--saus wijen--kaldu jamur--,"Masukan filet ayam ke dalam bumbu perendam dan biarkan selama 30 menit--Celup ayam ke telur dan balurkan tepung, lakukan sampe semua filet ayam habis lalu goreng hingga matang, sisihkan.--Panaskan sedikit minyak goreng utk menumis bawang putih yg sudah di geprek, masukan saos tomat lalu aduk2. Berikan sedikit air, gula, garam, kecap inggris dan aduk kembali sampai agak mengental.--Setelah agak kental masukan filet ayam goreng tepung dan bawang bombay, aduk rata lalu angkat dan sajikan. Selamat makan 😄--",16,/id/resep/4395793-ayam-asam-manis-simpel
Kung Pao Chicken,--dada ayam  kecil-kecil--kecap asin--tepung maizena----saus sambal--kecap manis--minyak wijen--saus tiram--garam----minyak goreng--bawang putih cincang--jahe cincang--paprika merah--cabai merah kering/segar--daun bawang--kacang tanah/mede goreng/sangrai--,"Aduk rata ayam dengan kecap asin dan maizena. Sisihkan.--Campur semua bahan saus. Sisihkan.--Potong-potong dan siapkan bahan lainnya.--Panaskan minyak, goreng ayam sampai matang kecoklatan. Angkat.--Tumis bawang putih, jahe, cabai dan paprika.--Masukan kembali ayam yg sudah digoreng dan saus. Aduk rata.--Masukan daun bawang dan kacang. Aduk rata kembali, cek rasa dan angkat.--Sajikan hangat.--",116,/id/resep/4420768-kung-pao-chicken
🍔 Mini Burger Tempe Ayam ala Dapur Fitri 🍔,roti burger--daun selada--tomat segar----timun segar----saos sambal atau tomat--mayonaise----daging ayam--tempe--cincang--tepung bumbu--seledri--iris--daun bawang--iris--lada putih bubuk--bawang putih bubuk--chicken powder--garam--,"Cincang tempe dan giling daging ayam setelah itu mix bersama daun bawang, seledri serta bumbu-bumbu, aduk rata setelah itu tambahkan tepung bumbu, aduk kembali sampai tercampur rata.--Ambil 40 gram adonan burger lalu padatkan dan bentuk bulat pipih, lakukan sampai adonan burger habis. Lalu panaskan sedikit minyak pada teflon kemudian goreng burgernya hingga matang sekitar 3 menit. Angkat sisihkan.--Siapkan roti burger yang sudah di belah. Lalu mulai lah memberi isian pada burger sesuai urutannya yang di inginkan.--Mino burger tempe ayam pun siap 😊--",12,/id/resep/4397479-%F0%9F%8D%94-mini-burger-tempe-ayam-ala-dapur-fitri-%F0%9F%8D%94
"Mercon APA (Asin Cumi, Pete, Ayam)",asin cumi--rendam di air es--sepanjang  buku jari--dada ayam.--dadu--besar bawang merah--iris--bawang putih--iris--rawit domba----tomat--dadu kecil--papan pete--belah  agar pete cepat matang--gula pasir--kecil kaldu bubuk. bisa--minyak--,"Goreng cumi dan ayam sampai matang sesuai selera (kalau saya suka yg tidak terlalu kering), sisihkan dipinggir wajan.--Tumis bawang merah, bawang putih, tomat sampai wangi, campurkan cumi dan ayam. Masukkan gula & kaldu bubuk/garam. Aduk rata & koreksi rasa.--Setelah rasa pas, masukan cabai rawit dan pete. Aduk sampai rata & pete matang. Angkat & sajikan dengan nasi panas.----",6,/id/resep/4418921-mercon-apa-asin-cumi-pete-ayam
Creamy chicken soup with toast,dada ayam--wortel--brokoli--kentang--daun bawang dan seledri--keju cheddar--parut--bawang bombay----pala bubuk--krimer--tepung maizena--unsalted butter--garam dan merica bubuk----bawang putih----jahe--memarka--air----roti tawar--panggang--,"Cuci bersih dada ayam, lalu rebus sebentar selama 10 menit utk membuang kotorannya, buang air rebusannya. Setelah itu rebus kembali utk membuat kaldu bersama dengan bahan membuat kaldu.. masak sampe ayam matang, sisihkan.--Potong2 brokoli per kuntum, lalu rendam dengan air garam agar kotorannya keluar.--Bersihkan wortel dan kentang, potong dadu. Bersihkan juga daun bawang dan seledri iris halus.--Dada ayam yg sdh direbus matang, disuwir2 atau potong dadu, sisihkan.--Panaskan unsalted butter, tumis bawang bombai sampe harum, tambahkan garam, merica bubuk, pala bubuk, dan keju parut aduk cepat sampe merata masukan kaldu ayam, didihkan. Jangan lupa disaring ya kaldu ayamnya utk memisahkan ampas dari bahan pembuat kaldu..--Setelah mendidih masukan semua sayuran, masak selama 2 menit atau sampe matang tapi tdk lembek. Tes rasa klo dirasa kurang bisa tambahkan bumbu sesuai selera.--Larutkan krimer dan tepung maizena dengan sedikit air.--Setelah sayur dimasak sampe matang, tambahkan ayam yg sdh disuwir2 atau potong dadu, lalu tambahkan juga larutan krimer dan tepung maizena, aduk cepat sampe agak mengental. Angkat--Sajikan selagi hangat bersama dengan roti tawar yg sdh dipanggang.. atau garlic bread😊--",8,/id/resep/4417665-creamy-chicken-soup-with-toast
Bihun rebus ayam geprek,ayam crispy--kotak bijun jagung--kecap asin--minyak bawang--vetsin/micin--bawang putih--cabai rawit merah--minyak sayur--se--garam--gula--,"Taru bumbu di mangkuk (kecap asin, merica bubuk, vetsin/micin, minyak bawang)--Rebus air smp mendidih, masukan bihun jagung masak sampai matang. Tiriskan..--Masukan bihun yg sudah matang ke dlm mangkuk berisi bumbu,aduk rata.--Ulek bawang putih, cabai rawit, garam + gula+ vetsin (bisa skip)secukup nya.--Panas kan 2 sdm minyak goreng sampai benar2 panas, lalu siram kan ke sambal.--Taruh ayam crispy di sambal lalu geprek/ulek,aduk sampai sambal tercampur bersama ayam.--Sajikan ayam geprek di atas bihun rebus.--",8,/id/resep/2162624-bihun-rebus-ayam-geprek
Nugget Ayam simple ala² fiesta,ayam--roti tawar--tepung beras--bawang putih--wortel--telur--tepung toto--garam--penyedap--,"Kupas wortel, kemudian parut dg parutan keju,--Belender jadi satu Ayam, roti tawar, wortel parut, bawang putih, garam, penyedap dg sedikit Air--Jika telah halus, tambahkan tepung beras aduk rata kemudian tes rasa.--Setelah rasa sesuai dan telah selesai taruh pada Loyang kemudian kukus kurleb 15 menit--Setelah matang, biarkan nugget agak dingin, kemudian potong2 sesuai selere--Telur kocok lepas, kemudian lumuri nugget yang tlah di potong2 dg kocokan telur, balur dg tepung roti kemudian goreng sampai warna keemasan--Dan nugget siap di santap, beri pedamping mayonis atau caos kesukaan anda 😊 hidangkan selagi masih panas dan selamat mencoba 😘😘--",4,/id/resep/4417236-nugget-ayam-simple-ala-fiesta
Chicken Teriyaki,dada ayam--daun bawang--bawang bombay--bawang putih--saus teriyaki--kecap asin--kecap manis--lada bubuk--garam gula pasir--,"Potong dada ayam kecil2--Geprek bawang putih kemudian iris kecil2. Tumis hingga harum.--Masukkan ayam tumis sebentar.--Masukkan kecap asin, kecap manis, saus teriyaki, garam, gula, lada.--Tambahkan air kira2 500ml.--Tunggu hingga ayam matang dan kuah menyusut.--Setelah ayam matang dan kuah tinggal sedikit masukkan bawang bombay dan daun bawang yang sudah diiris memanjang. Tumis sebentar kemudian angkat.--Hidangkan--Nb: karena saya suka bawang bombay masih terasa teksturnya, saya masukkan terakhir. Jika suka bawang bombay yang matang bisa masukkan diawal bareng dengan bawang putih.--Selamat mencoba--",8,/id/resep/4417608-chicken-teriyaki
Spaghetti Creamy Tomat ayam,"bawangbombai cincang--bawang putih geprek cincang--kaldu jamur--tomat ""--spaghetti merk orgran--daging ayam  cincang--canola oil--se--garlic powder--keju kraft cheddar--susu ultramilk full cream--parsley flakes  bole skip--","Memasak spaghetti :didihkan air.. Jika sudah mendidih masukan spaghetti beri minyak sedikit.. Jika sudah matang sisihkan dg Cara menyaringnya Dari air--Tumis bawang putih Dan bawangbombai hingga harum--Masukan ayam Dan tomat..aduk sampai matang--Masukan susu beri seasoning garlic powder, Ladaputih, kaldujamur Dan parsley aduk rata--Masukan spaghetti aduk"" hingga menyusut--Sajikan dengan parutan keju--",8,/id/resep/4416861-spaghetti-creamy-tomat-ayam
Ceker Ayam Dim Sum,ceker ayam----bawang merah--bawang putih--jahe--rawit merah----angkak merah--bunga lawang--saus tiram--minyak wijen--kecap manis--kecap asin--saus tomat--air--garam--lada putih--gula putih----,"Bersihkan ceker dan potong kukunya. Masukan ke dalam panci presto--Masukan bumbu halus dan bumbu pelengkap, aduk rata--Tutup panci presto dan masak 30-45 menit--Angkat & Sajikan--",6,/id/resep/4415466-ceker-ayam-dim-sum
Ayam woku,ayam--tomat--serai--.daun jeruk--daun salam--kemangi----cabai keriting--cabai rawit--bawang merah--bawah putih--kunyit--jahe--kemiri--garam--gula--,"Potong ayam menjadi beberapa bagian lalu cuci bersih--Haluskan bumbu lalu tumis sampai harum--Masukkan ayam, daun jeruk, serai, dan salam lalu tambahkan air secukupny--Beri garam dan gula sesua selera--Tunggu sampai air tinggal sedikit lalu masukkan irisan tomat dan kemangi--Biarkan sampai bumbu meresap--Setelah matang siap d hidangkan d makan dengan nasi hangat--",25,/id/resep/4415669-ayam-woku
Ayam tahu kemangi,ayam--tahu putih--bawang putih--bawang merah--kemiri--sere--setegah  kunyit--lengkuas--iket kemangi--santen kara--garam dapur penyedap rasa--,"Bersihkan ayam potong potong sesuai selerah anda. Setelahnya cuci bersih rebus sebentar saja 10 menit agar menghilangkan darahnya.--Tahu putih digoreng dahulu--Selanjutnya bumbu dihaluskan bawang merah, bawang putih, kunyit dan kemiri.geprek sere dan lengkuas kemudian tumiss hingga harum--Lalu beri air dan santan kara. Masukkan ayam yg telah direbus sebentar kedlm kuah lalu dimasukkan lagi tahu yg sdh digoreng.--Terakhir tambahkan kemangi dan penyedap rasa serta garam--Koreksi rasa dan sajikan bersama sambel dan nasi anget kerupuk jangan lupa hehee--",3,/id/resep/4415684-ayam-tahu-kemangi
Quiche Bayam Ayam #keto #ketofy #ketopad,bayam--ayam/tuna/sapi--keju parut--yogurt plain--telor--bawang putih--lada halus--garam krosok--seledri--organo--,"Celup bayam pada rebusan air yang sudah mendidih, celup2 sampai setengah matang. Angkat, peras, iris2 lembut. Sisihkan.--Cincang lembut daging ayam. Sisihkan.--Kocok lepas telor sampai putih telur nya menyatu. Sisihkan.--Campur dalam 1 wadah. Bayam, telor, ayam. Masukkan pula bahan2 lainnya, bawang putih, lada halus, garam, keju parut, yogurt dan seledri. Aduk2 rata.--Masukkan dalam cetakan yang sudah diolesi butter.--Taburi atasnya dengan organo.--Kukus / panggang (me kukus) selama 15-20 menit. Kalau panggang biasanya lebih membutuhkan waktu lama.--Quiche siap disantap bisa dioles2 saos sambal keto.--",1,/id/resep/4415349-quiche-bayam-ayam-keto-ketofy-ketopad
Chicken Köfte,dada ayam utuh--bawang putih--bawang bombay rajang halus--kari bubuk--paprika bubuk--kunyit bubuk--ketumbar bubuk--merica bubuk--garam--gula pasir--telur--minyak zaitun/minyak goreng--,"Campurkan semua bahan aduk hingga rata. Baluri tangan dg sedikit minyak goreng. Ambil sekepal adonan, bentuk bulat, pipihkan dg tinggi 1-1,5 cm dan diameter +/- 5 cm.--Tuangkan sedikit minyak ke atas panggangan datar/teflon. Panggang dg api kecil hingga matang atau cukup 1/2 matang bila akan disimpan dlm freezer. Yummy!--",6,/id/resep/4412797-chicken-kofte
Pare ayam daging sapi,pare ayam--daging sapi--jahe--bawang putih--saos tiram--kecap hitam--kecap asin--kecap manis--gula dan garam--,"Potong agak tebal pare lalu taburi garam,remas remas hingga layu,bilas air,tiriskan.--Tumis jahe dan bawang putih hingga wangi masukkan daging sapi,aduk rata bumbui saos tiram,kecap asin,kecap hitam,kecap manis aduk aduk hingga tercampur rata.--Masukkan pare aduk rata,tuang air bumbui gula dan garam.biarkan daging empuk dan pare matang.--Kecilkan api dan biarkan kuah surut.--Matikan api dan siap di sajikan.--",3,/id/resep/4415696-pare-ayam-daging-sapi
Hot Spicy Chicken Wings,sayap ayam--tepung hot spicy serbaguna--saus sambal--saus tomat--kecap asin--telur ayam--saus tiram--madu--bawang putih--garam--lada bubuk--lemon--penyedap rasa--mentega--minyak goreng--tepung maizena--saus putih atau mayonais--,"Siapkan semua bahan yg ingin digunakan--Cuci bersih sayap ayam lalu marinade dengan lemon dan garam setelah itu balurkan sayap ke dalam telur dan tepung serbaguna lalu goreng--Bahan saus : tumis mentega masukkan bawang putih, saus sambal, saus tomat, kecap asin, saus tiram, garam, lada dan penyedap rasa lalu aduk hingga harum--Masukkan sayap yg sudah digoreng tadi kedalam bahan saus tadi--Aduk hingga rata lalu tambahkan tepung maizena yg sudah dilarutkan--Masak sayap hingga matang--Lalu tambahkan pelengkap seperti saus putih atau mayonais taburkan perasan lemon agar lebih seger--Hot spicy chicken wings siap disajikan--",6,/id/resep/4415571-hot-spicy-chicken-wings
Ayam masak mentega with pete,ekor ayam (aku gak pake bagian dada nya--papan pete--bawang putih--rajang--bombay--margarin--daun--kecap manis--kecap inggris--sambal--tomat--garam--penyedap--air--lada--,"Bersihkan ayam, marinage dgn jeruk nipis,garam, lada dan garlic powder kurleb 20mnt, setelah itu goreng hingga matang sisihkan--Tumis bawang putih dan bombay hingga harum lalu masukkan ayam td dan pete nya aduk2 beri air secukupnya dan beri garam penyedap lada saus sambal, tomat, kecap manis dan kecap inggris, aduk2 lalu masak hingga mulai mengering dan minyak mulai mengeluar lalu terakhir masukkan daun bawang nya aduk dan sajikan--",39,/id/resep/4415758-ayam-masak-mentega-with-pete
Ayam kecap manis,ayam--bawang putih--bawang merah--lmbar daun salam--sereh--lengkuas--kunyit--kecap--garam--gula putih--air--penyedap rasa--minyak--,"Haluskan bumbu2,sisihkan. Bersihkan ayam,sisihkan.--Tumis bumbu(minyak agak banyak),stlah harumm masukan ayam,dan diamkan bebberapa saat sambil diaduk beri sedikit air masukkan salam,sereh,garam. Tutup (ungkeub)--Setelah terlihat ayam empuk masukan kecap,gula. Aduk2. Masak lagii--Koreksi rasa, dan sajikann--",10,/id/resep/4413383-ayam-kecap-manis
Mie ayam simple,mie kering--sawi----daging ayam--bawang merah--bawah putih--kemiri--kunyit--jahe--lengkuas--daun salam--daun jeruk--lengkuas--ketumbar--merica--garam--gula--kecap manis----tulang ayam--air--bawang putih--bawang daun--merica--garam--,"Ayam:--Potong daging ayam kecil-kecil--Haluskan bumbu (bawang merah, bawang putih, ketumbar, merica, kunyit, kemiri)--Tumis bumbu hingga harum. Masukkan lengkuas, serai, jahe (geprek dulu), daun jeruk dan daun salam--Masukkan daging ayam--Tambahkan air kaldu ayam (tulang ayam tadi direbus dan ambil sedikit kuahnya)--Tambahkan garam, gula, dan kecap secukupnya--Masak hingga matang--Kuah:--Rebus tulang ayam--Sembari menunggu kaldu mendidih, goreng bawang putih dan bawang daun hingga sedikit kecoklatan--Haluskan bawang putih dan bawang daun yang telah digoreng lalu masukkan ke rebusan tulang ayam--Tambahkan garam dan cicipi rasanya--Penyajian:--Rebus mie dan sawi hingga hampir matang--Masukkan ke dalam mangkok, tambahkan kuah, ayam dan saos sambal--Sajikan selagi panas--",7,/id/resep/4415146-mie-ayam-simple
Ayam bakar teflon,ayam dada--jd  bagian--bawang putih--bawang merah--kemiri--cabe merah besar----tomat merah ukuran sedang----garam dapur--trasi matang--royco ayam----laos----daun salam----air putih--,"Bumbu yg dihaluskan : bawang merah, bawang putih, cabe merah besar, kemiri, trasi, tomat, Dan air blender Jadi satu ya mom.--Cuci bersih dada ayam yg sudah dipotong tadi kemudian panggang diatas teflon Tanpa minyak. Panggang bagian Atas smp dirasa 1/2 matang baru dibalik bagian bawah jg ya mom Sama 1/2 matang. Selesaikan semua bagian 6 potong tadi. Selesai tiriskan.--Masukkan bumbu yg sudah dihaluskan tadi kedalam wajan, tumis bersama minyak lalu masukkan ayam yg sudah dipanggang tadi lalu beri Gula pasir, garam, Gula merah Dan royco ayam serta daun Salam, Laos.--Cek rasa ya mom sesuai selera masing"". Kalo menurut mom dirasa Kurang gurih boleh ditambahin sedikit garam juga Gula pasirnya.--Setelah tumisan ayam Dan bumbu mengental angkat Dan matikan Api.--Siapkan teflon yg Uda dipanaskan diatas Kompor ya mom pake Api sedang lalu ambil ayam yg sudah dibumbui tadi kemudian panggang diteflon. Balik jika dirasa warnanya merah kecoklatan ya mom. Panggang rata Atas bawah.--Matikan Api. Siap dipindah dipiring saji.--Selamat Mencoba ya mom.. 😘--",7,/id/resep/4414722-ayam-bakar-teflon
Soto Ayam,ayam kampung--sereh--daun salam--daun jeruk--jahe geprek--lengkuas geprek--air--kaldu bubuk----bawang merah--bawang putih--kunyit--merica--kemiri sangrai--garam----kol--taoge--daun bawang dan seledri--jeruk nipis--bawang goreng--,"Cuci bersih ayam lalu rebus hingga empuk.--Tumis bumbu uleg hingga harum. Tambahkan daun salam, daun jeruk, sereh, jahe, dan lengkuas.--Masukkan bumbu yang sudah ditumis ke dalam rebusan ayam. Masak hingga matang. Tambahkan kaldu bubuk. Tes rasa.--Rebus sebentar toge dan kol. Angkat. Kalau lebih suka mentah, bisa di skip untuk merebusnya.--Sajikan dengan bahan taburannya.--",11,/id/resep/4223928-soto-ayam
Mie ayam endeus,ekor ayam--daun bawang--mie telur----bawang putih--bawang merah--kemiri--ketumbar--kunyit--lada----daun salam--daun jeruk--sereh di geprek--lengkuas d geprek--kecap manis--saos tiram--garam--gula pasir----bawang putih di geprek--jahe di geprek--minyak wijen------minyak asin--sasa/ajinomoto----rawit merah--rawit hijau--cabe merah----,"Pertama2 rebus ayam dulu, masukkan jahe dan bawang putih yg sudah digeprek, jika sudah mendidih matikan kmpor. Angkat ayamnya, lalu potong2 dan sisihkan.--Panaskan wajan,beri minyak yg agak bnyak,supaya minyaknya bisa d pakai untuk tambahan bahan penyajian d mangkuk nanti. Jika sudah panas, tumis bumbu halus beserta lengkuas,sereh,daun salam dan daun jeruk. Aduk2 hingga harum. Kemudian masukkan daging ayam, aduk lagi hingga rata. Kemudian tambahkan air secukupnya. Tambahkan gula pasir,penyedap rasa, kecap manis, garam dan saus tiram. Masak hingga airnya agak menyusut. Kemudian matikan kompor.--Rebus mie telur,tingkat kematangan sesuai selera. Sishkan.--Penyajian: siapkan mangkuk, tambahkan kecap asin dan minyak dari ayam. Aduk2, beri sasa. Masukkan mie, aduk2 dengan sumpit hingga merata. Lalu tambahkan daging ayam dan daun bawang, beserta kuah dan sambal.--Silahkan dicoba buk ibuk...🤗🤗--",3,/id/resep/4414773-mie-ayam-endeus
Soto Ayam,bawang merah--bawang putih--bawang pre--kemiri----kunyit--serai--daun jeruk purut----ayam goreng--kaldu ayam--kentang--garam--lada--,"Bawang merah, bawang putih dan kemiri digoreng hingga matang--Setelah matang, haluskan bawang merah, bawang putih dan kemiri tersebut dengan lada + kunyit.--Jika sudah halus, tumis bumbu diatas kemudian tambahkan lengkuas, serai dan daun jeruk purut. Tumis hingga harum dan sedikit kecoklatan--Rebus kaldu ayam dan ketika sudah mendidih, masukan bumbu yg sudah ditumis tadi ke dalam rebusan kaldu.--Tambahkan garam dan irisan bawang pre kedalam rebusan kaldu. Tunggu hingga 2 menit lalu angkat.--Untuk potongan ayam bisa ikut dimasukkan ke dalam rebusan kaldu, atau disajikan diatas piring. Sesuai dengan selera.--Sajikan bersama nasi hangat dan beri kentang yang sudah digoreng kering.--",8,/id/resep/4413632-soto-ayam
Ayam Woku,ekor ayam--bawang merah--bawang putih--kemiri--cabe merah--kunyit--lengkuas--garam--gula--sereh--daun kemangi--air--,"Haluskan bawang merah, bawang putih, cab merah, kunyit, kemiri, lengkuas (boleh di geprek).--Tumis bahan yg telah dihaluskan. Masukkan sereh. tumis sampai wangi.--Masukkan ayam. Masak sampai ayam berwarna pucat tidak ada darah.--Masukkan 1 gelas air, gula, garam. Tunggu sampai air agak menyusut dan ayam matang.--Masukkan daun kemangi, aduk 3 menit sampai kemangi agak layu--Ayam woku siap disantap.--",37,/id/resep/4414022-ayam-woku
Soto ayam sederhana,ekor ayam--kol--jeruk nipis--soun--tomat--seledri dan daun bawang--daun jeruk--dau salam--serai--bumbu uleg--bawang putih--bawang merah--kemiri--jahe  kelingking--kunyut  kelingking--lengkuas geprek--,"Panaskan air masukan ayamnya, buang air nya separo tambahkan air lagi, angkat ayam lalu gorong.--Tumis bumbu uleg masukan lengkuas, serai daun salam, daun jeruk, jika sudah harum angkat masukan ke panci yg sudah dididihkan airnya.--Tunggu sampai matang mendidih.--Untuk sambal saya hanya pakai cabe rawit merah direbus lalu diuleg dehh.--",8,/id/resep/4410007-soto-ayam-sederhana
Ayam Lada hitam 🐔,dada ayam--bawang bombai--bawang putih--paprika merah--kaleng kecil jamur kancing--kecap manis--kecap asin--minyak wijen--lada hitam tumbuk kasar--garam--gula dan lada putih p--,"Bersihkan ayam, potong dadu--Potong dadu paprika, bawang bombay dan jamur kancing--Tumis bawang bombai dan bawang putih yang sudah digeprek sampai harum--Masukkan ayam dan paprika, kecap manis dan kecap asin, lada hitam dan minyak wijen--Masukkan jamur, beri garam, gula, dan lada putih cek rasa masak hingga matang 😉--",6,/id/resep/4413712-ayam-lada-hitam-%F0%9F%90%94
Ayam pok pok saos telur asin,ayam fillet----bumbu ayam--bawang putih----merica--garam--tepung crispy--bahan saos telur asin--kuning telur asin----bawang merah--iris-iris--bawang putih--iris-iris--daun bawang--iris-iris--cabe merah--iris-iris--air--mentega--garam--kaldu jamur--,"Fillet ayam yang sudah dipotong dicampur dengan bawang putih yang dihaluskan, garam, dan merica. Diamkan sekitar 30 menit--Siapkan tepung bumbu crispy dan bagi menjadi dua bagian yaitu tepung basah dan tepung kering--Masukkan potongan ayam ke tepung kering lalu ke tepung basah dan kembali ke tepung kering--Panaskan minyak lalu goreng ayam, tiriskan--Panaskan minyak lalu tumis bawang putih, bawang merah hingga harum--Tambahkan potongan daun bawang dan irisan cabe merah--Masukkan kuning telur, lalu masukkan mentega, dan air sedikit saja--Tambahkan garam dan kaldu jamur lalu tumis hingga harum--Masukkan ayam pok pok yang sudah digoreng tadi lalu tumis bersama saos telur asin--Angkat lalu sajikan--",5,/id/resep/4412824-ayam-pok-pok-saos-telur-asin
Mie ayam kuuhh,ekor ayam bagian dada--ceker ayam--bawang merah--bawang putih--bawang bombay--lada bubuk/merica--kemiri--ketumbar--kunyit--jahe--garam--penyedap royco--gula pasir--gula jawa--air--daun salam--daun jeruk--sereh--lengkuas/laos--pelengkap ;--mie keriting--sawi hijau--daun bawang--bawang goreng--kecap manis--saos extra hot--sambel rawit--tambahan toping ;--telor puyuh--bakso--pangsit--,"Awal mula tumis bawang bombay dulu..trus semua bumbu dapur yg sudah di uleg sampai halus sy campurkan.. (tumis dengan minyak goreng + tambahan blue band sedikit..)--Setelah harum wangi masukan sereh/lengkuas/daun salam/daun jeruk..--Masukan Ayam dada + ceker..aduk2 sampai semua tercampur..--Tambahkan air..lalu masukan gula pasir/garem/royco/lada bubuk..tutup masak hingga setengah mateng..--Lalu masukan gula jawa dan kecap manis..masak lagi hingga matang.--Mie keriting di rebus di air yg mendidih bersamaan dgn sawi hijau..sebentar saja lalu angkat..--Tambahkan deh ayam nya yg sudah matang,daun bawang iris,bawang goreng merah..--Tinggal tambah2 kecap/ sambel rawit/saos pedaass--Sesuai selera taburan pangsit, masuk2 bakso,telor puyuh,ceker ayam hihi..--",9,/id/resep/4413043-mie-ayam-kuuhh
