Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Nuget tahu,tahu putih--wortel--tepung terigu--gula putih--garam--telur--daun bawang--bawang putih--lada--penyedap rasa--tepung roti--,"Iris2 bawang putih dan daun bawang. Tumis dengan sedikit minyak sampai harum. Sisihkan--Siapkan wadah, masukan 2 butir telur, tahu putih, gula, garam, lada, penyedap rasa dan tumisan bawang putih+daun bawang. Campur sampai rata--Setelah rata, masukan wortel dan tepung terigu kemudian aduk lagi sampai rata--Kukus adonan dalam loyang selama 15-20 menit. Setelah matang, dinginkan kemudian potong2--Kocok 2 butir telur. Masukan potongan nuget ke dalam telur, balurkan dengan tepung roti. Lakukan untuk semua potongan, simpan dikulkas sebentar, kemudian goreng--Nuget tahu siap disantap😃 cocok banget buat cemilan adek kecil😊😊--",4,/id/resep/4352827-nuget-tahu,tahu
Tahu Penyet sambel bawang,tahu--garam--bawang putih--air--minyak utk menggoreng--bahan utk sambal--bawang merah--bawang putih--cabe rawit--tomat sedang--gula garam dan penyedap rasa--,"Ulek bawang putih dan garam kasih air sedikit dan rendam tahu beberapa menit biar meresap--Goreng tahu sampe crispy d luar angkat--Goreng bahan sambel, cabe bawang putih bawang merah dan tomat hingga harum lalu angkat dan taruh di cobek, ulek kasar kasih Gula Garam dan penyedap rasa siram dengan minyak panas bekas menggoreng bahan sambel td, tes rasa--Taruh tahu dan geprek bersama sambel, sajikan bersama nasi hangat--Selamat me recook bunda 😊 note: cabe dan bawang di sesuaikan dg selera masing-masing ya bun--",12,/id/resep/4352490-tahu-penyet-sambel-bawang,tahu
Mun Tahu Daging Sapi,"daging sapi cincang--tahu sutera--bawang putih, cincang halus--daun bawang, 2--jahe, geprek--minyak wijen--saos tiram--kecap manis--kecap maggi--saos raja rasa--garam--gula, merica/lada--kaldu jamur/maggi blok--maizena--air--","Panaskan minyak wijen lalu tumis bawang putih yg telah di cincang halus dan jahe yg telah di geprek sampai harum--Masukan daging cincang, aduk sebentar sampai agak berubah warna. Lalu tambahkan air sedikit (kurang lebih 100-200cc)--Masukan tahu sutera yg telah di cincang dan daun bawang yg sudah dipotong2.--Masukan saos tiram, kecap manis, kecap maggi, saos raja rasa, garam, gula, merica/lada, kaldu jamur. Lalu aduk. Tambahkan larutan maizena, aduk sampai matang dan mengental.--",2,/id/resep/4352534-mun-tahu-daging-sapi,tahu
Oseng Tahu SosisBuncis,tahu--sosis sapi--buncis--bawang merah--bawang putih--kecap manis--kecap manis--garam--gula--minyak goreng--,"Goreng tahu setengah masak, sisihkan--Tumis bahan bumbu yg diiris tipis sampai wangi....--Masukkan buncis....setelah agak layu tambahkan tahu dan sosis...aduk rata--Tambahkan gula, garam, kecap dan saos tiram aduk sampai masak....koreksi rasa--Siap disajikan--So yummy--",8,/id/resep/4352637-oseng-tahu-sosisbuncis,tahu
Balado tahu n kentang,kentang--tahu  serong--bumbu yg direbus dan dihaluskan:--bawang merah--bawang putih--tomat--cabe merah besar--cabe rawit merah--gula dan garam--,"Goreng kentang sampai matang.lalu goreng tahu.--Rebus cabe merah besar,bawang merah,bawang putih,cabe rawit merah,tomat. tebus sampe mendididih dan cabe layu.--Ulek semua bumbu yg td direbus.jgn terlalu halus.--Panaskan minyak lalu masukkan bumbu yg diulek tumis sampai harum masukkan gula garam.--Lalu masukkan tahu dan kentang yg tadi digoreng tumis sekitar 7 menit sampai bumbu meresap.angkat sajikan.--",7,/id/resep/4264444-balado-tahu-n-kentang,tahu
Perkedel tahu,tahu kotak--daun pre--daun seledri--tepung terigu--bumbu halus :--bawang putih--bawang merah--garam--,Pertama hancurkan tahu dan campur dengan bumbu lalu berikan daun pre dan seledri--Beri sedikit demi sedikit tepung terigu lalu campur koreksi rasa jika sudah pas lalu goreng jika belum tambahkan penyedap rasa sedikit saja ya--,13,/id/resep/4352594-perkedel-tahu,tahu
Bothok tahu tempe jerohan,jerohan--papan tempe--papan tahu--bawang merah--bawang putih--cabai--cabe merah--kemiri--i  kunyit--tomat--daun bawang--ale--cabe hijau--gula--garam--penyedap rasa--daun pisang--,"Iris2 tempe, tahu, dan jerohan kecil2--Iris2 daun bawang, cabe hijau dan ale--Jemur daun pisang di cuaca yang panas atau ditempelkan sebentar di atas api kompor tapi jangan sampai terbakar ya, hanya agar daun pisang nya tidak mudah sobek.--Uleg bumbu bawang merah, bawang putih, camer, cabai rawit, kemiri, kunyit.--Tambahkan tomat iris kemudian uleg kasar.--Masukkan tahu, tempe, jerohan, daun bawang dan ale cabe hijau--Beri gula, garam dan penyedap rasa.--Jika sudah pas rasanya, masukkan kedalam daun pisang dan lipat dengan tusuk gigi.--Panaskan kukusan, kukus krglbh 45mnt dengan api sedang.--Sajikan dengan sayur bayam enak sekalii 😄--",3,/id/resep/4352535-bothok-tahu-tempe-jerohan,tahu
Oseng Tahu Asem Manis,tahu kulit--kentang yg agak besar--fusili--tomat--daun bawang--daun seledri--kecap bango--saos indofood--lada--bumbu halus :--bawang putih--bawang merah--butur kemiri--cabe rawit--cabe merah besar--garam--,"Potong tahu menjadi 2 bagian berbentuk segitiga...lagu goreng sampai benar2 kering--Sambil menunggu tahu kering.kita ulek semua bahan bumbu halus sampai halus...potong2 kentang sesuai selera...potong2 tomat..kemudian rendam fusili dalam air hangat--Setelah tahu kering..angkat dan tiriskan....--Lalu panaskan wajan...tumis bumbu halus,,tambahkan sedikit lada dan irisan tomat--Setelah bumbu sudah tercium harum..tambahkan air secukupnya untuk mengungkep tahu nya--Lalu tambahkan daun bawang..dan tambahkan kecap manis dan saos nya--Setelah itu masukkan tahu dan kentang yang sudah dipotong2 beserta fusili nya--Tunggu sampai air agak menyusut...dan semua bahan matang sempurna....--",1,/id/resep/4352284-oseng-tahu-asem-manis,tahu
Pepes tahu,"tahu putih--wortel, cincang--daun bawang,cincang halus--bawang putih cincang halus--telur--garam halus--gula pasir--daun pisang--daun salam--","Lumatkan tahu, masukan wortel, daun bawang, garam, gula, koreksi rasa lalu tambahkan telur, aduk rata--Bungkus adonan tahu dengan daun pisang di alasi dengan daun salam, tutup kukus sampai matang kurleb 15 menit--",5,/id/resep/4352508-pepes-tahu,tahu
Steak tahu cangkalang,"tahu, ukuran sedang--tepung kanji--tepung terigu--ikan cangkalan, cincang halus--telur--kunir bubuk--tepung roti--kecap manis--saos tomat--bubuk balado--saos tiram--minyak--air--bumbu halus :--bawang merah--bawang putih--cabe rawit--bawang daun--bahan sayur :--kacang panjang, ²--kentang, ²--wortel, ²--kemangi kalau suka--","Buat adonan dari tahu, tepung kanji, tepung terigu, ikan cangkalan, 1 butir telur dan 2 sdm tepung roti. tambahkan kunir bubuk sebagai pewarnanya.--Uleg semua bumbu halus, ambil setengah kemudian campur dengan adonan di tahap 1.--Ambil segumpal adonan lalu bulatkan dan pipihkan. masukkan ke telur kocok lalu balut dengan tepung roti.--Panaskan minyak, goreng hingga kuning kecoklatan. tiriskan lalu taruh ke piring saji--Untuk saos : ambil sisa bumbu kemudian tumis hingga harum. tambahkan sedikit air, saos tomat, kecap manis, saos tiram dan bubuk balado dan gula. aduk hingga tercampur rata. lalu tuang dengan larutan tepung janji, aduk hingga mengental dan mendidih. tuang ke atas steak tahu di piring saji tadi--Ambil potongan sayur, rebus. lalu sajikan di piring sebagai teman steak tadi.--Sajikan--",6,/id/resep/4348514-steak-tahu-cangkalang,tahu
Semur tahu,"tahu iris dua--bumbu halus:--bawang merah--bawang putih--kemiri--sahang kasar--cabe rawit--bumbu geprek :--lengkuas--serai--jahe--daun salam--pala--kecap--gula,garam,kaldu bubuk--bawang goreng untuk taburan--","Siapkan bahan bahan yg di haluskan--Siapkan bahan bahan yg di geprek--Goreng tahu yg sdh dipotong menjadi 2--Tumis bumbu” yg sdh dihaluskan dan masukan bumbu” yg di gepek--Tunggu sampai harum,tambahakan air,kecap,garam,gula kaldu bubuk aduk sampai rata tunggu sampai mendidih dan sajikan--",3,/id/resep/4352575-semur-tahu,tahu
Tumis tahu terong bumbu serai.,terong ukuran kecil--tahu  kecil2 goreng  matang--kecap manis--bawang putih--bawang merah--cabe rawit--sdikit lengkuas--daun salam/jeruk--serai iris2 halus--gula garam--daun kemangi jika ada--tomat--,Cuci berih terong dan bumbu2..terong potong2..smua bumbu dirajang/iris halus--Cuci tahu potong kecil2 goreng 1/2matang..--,7,/id/resep/4043847-tumis-tahu-terong-bumbu-serai,tahu
Tahu Crispy Cabe Garam,"tahu kuning,  dadu--tepung bumbu crispy--bawang putih  cincang kasar--cabai merah, iris tipis--cabai rawit setan, iris tipis--daun bawang, iris tipis--garam--kaldu ayam bubuk--minyak untuk menggoreng--","Goreng tahu menggunakan tepung bumbu crispy, ikuti petunjuk penggunaannya.. Sisihkan--Tumis bawang putih, cabai & daun bawang sampai agak kecoklatan (hati² gosong)--Masukkan tahu, beri garam & kaldu bubuk.. Koreksi rasa..--Siap dinikmati dengan nasi panas.. 👍--",7,/id/resep/4351770-tahu-crispy-cabe-garam,tahu
Tahu Bejek,"tahu--irisan daun bawang--irisan cabe merah keriting--bumbu halus:--bawang putih--bawang merah--lada--gula dan garam--telur, kocok lepas--","Cuxi bersih tahu, rebus sebentar, tiriskan, hancurkan(bejek-bejek)--Tumis bumbu halus sanpai harum, tambahkan tahu, aduk rata, bumbui gula dan garam, test rasa--Tambahkan irisan cabe merah, aduk rata, tambahkan telur, aduk rata,--Terakhir tambahkan irisan daun bawang, masak sampai tahu tidak lembek..--Lebih enak di santap saat masih panas/hangat2..--",21,/id/resep/4351968-tahu-bejek,tahu
Orem-orem tahu tempe endez,"tahu putih--tempe--santan kelapa,,,--bumbu halus :--bawang putih--bawang merah--jahe--kunir--kencur--kemiri--peres  ketumbar bubuk--peres  lada bubuk--garam--gula--bumbu penyedap--bahan pelengkap :--sereh,,geprek--lengkuas sebesar ,,,geprek--daun salam, nb : lebih harum yg daunx kering--daun bawang,,, uk sedang--minyak untuk menggoreng--","Potong2 tahu tempe sesuai selera ukuranya. Lalu goreng sebentar saja,,,kurleb 2-3 mnit.kmdian sisihkan.--Haluskan bumbu2 halus d atas.lebih nikmat d uleg y ibu2. Tumis bumbu halus pada minyak panas. Aduk2 Tunggu hingga harum.Masukkan jg bahan2 yg d geprek.--Setelah bumbu harum masukkan tahu,tempe,daun salam n sereh. Aduk rata kemudian masukan air santan.aduk kembali. Tunggu hingga mendidih.--Koreksi rasa. Masukkan daun bawang. Aduk rata kembali. Tunggu hingga air santan agak berkurang. Jika sudah matikan api.--Siap dsajikan ibu2,,,😁mudah,,simple,,,dan cepat.--Nb : saat memasukkan gula terakhir saja. Bila smua bahan sudah tercampur. Agar saat menumis bumbu,,,bumbu bisa matang merata.tidak langu.--",1,/id/resep/4351676-orem-orem-tahu-tempe-endez,tahu
Tahu isi,tahu goreng--taoge--wortel diiris tipis--kubis--untuk bumbu isiannya--bawang putih--bawang merah--garam--bumbu penyedap--air--untuk pelapis tahu--terigu--bawang putih--bawang merah--ketumbar--garam--bumbu penyedap--air--,"Pertama tama untuk tahu nya kita lubangi di tengah (jangan lupa isi tahu nya dikerok supaya bisa diisi dengan sayuran)--Panaskan minyak, masukan bawang putih dan merah yang telah dihaluskan masak sampai wangi lalu masukan sayuran tambahkan garam, lada, bumbu penyedap dan air.Masak sampai sayuran tersebut agak layu.--Setelah sayuran nya matang dinginkan sebentar lalu masukan ke dalam tahu yang sudah dilobangin--Untuk pelapisnya : terigu, bawang putih, merah, ketumbar yang sudah dihaluskan masukan jadi satu tambahkan air aduk aduk lalu masukan garam, lada, dan bumbu penyedap aduk lagi. Adonan tepungnya jangan terlalu encer dan jangan terlalu kental--Setelah bumbu pelapis jadi celupkan tahu ke dalam bumbu pelapis. Goreng dengan minyak panas.--Biasanya kan kalau kita makan tahu isi dengan cabe rawit, coba deh makan tahu isi nya dengan sambal dabu dabu pasti ketagihan--",6,/id/resep/4351588-tahu-isi,tahu
Tahu Dangdut Medan,tahu ukuran 2x2x7--##di resep pakai tahu kopong--kecap manis--saus tiram--kecap asin--bumbu halus:--bawang putih--cabai rawit hijau--bumbu iris:--cabai rawit hijau--daun bawang--tepung tapioka  larutkan air---krn  punya maizena--air atau boleh kurang--garam--gula--kaldu bubuk jika suka--lada bubuk--,"Potong tahu, goreng setengah matang, sisihkan--Tumis bumbu halus, tambahkan air sedikit, masukkan bumbu iris, tambah air secukupnya, tunggu hingga mendidih.--Setelah mendidih, masukkan tahu, tambahkan bahan lainnya, aduk, koreksi rasa.--Masak dg api kecil hingga bumbu dirasa meresap ke dalam tahu (air agak menyusut)--Setelah air menyusut, tambahkan larutan tapioka/kanji (atau maizena jika ada), aduk rata. Sajikan ^^--",6,/id/resep/4351315-tahu-dangdut-medan,tahu
Pepes tahu kemangi simpel,tahu putih/kuning--daun kemangi--bawang putih--bawang merah--ketumbar halus--garam--merica--telur ayam--daun pisang--tusuk lidi--daun salam--,"Haluskan tahu dan remas"" sampe halus--Ulek semua bumbu,daun kemangi kecuali daun salam smpe halus--Campurkan bumbu ke dalam wadah berisi tahu yg sudah halus,telur aduk smpe rata--Cuci bersih daun kunyit..--Bungkus adonan tahu tadi kedalam daun kunyit alasi daun salam lalu kunci dgn lidi (bungkus seperti botok)--Kukus pepes tahu smpe matang dan pepes tahu siap di nikmati :)--",4,/id/resep/4337870-pepes-tahu-kemangi-simpel,tahu
Tahu rambutan,tahu putih yg kecil--tepung terigu--telur puyuh rebus saya pake14--kaldu bubuk--lada bubuk--garam--daun bawang--telur--mie inan merek apa saja--minyak untuk menggoreng--,"Haluskan tahu menggunakan garpu,potong daun bawang,masukan ke adonan tahu bersama tepung terigu,garam,lada bubuk dan kaldu bubuk aduk hingga merata--Setelah itu ambil adonan pipihkan ditelapak tangan masukan telur puyuh yg sudah direbus bikin bulat2.setelah itu celupkan kedalam telur yg dikocok menggunakan garpu lalu guling2 kan kedalam mie instan yg telah dihancurkan kemudian goreng kedalam minyak panas,goreng sampai warna nya kuning kecoklatan tiriskan--Tahu rambutan siap dihidangkan cocok dimakan panas2 dgn saus sambal--Selamat mencoba🤗🤗🤗🤗--",15,/id/resep/4351225-tahu-rambutan,tahu
Semur kecap tahu bakso telur megicom,tahu--bakso ikan--telur ayam--bawang putih--bawang merah--lada bubuk--kecap bango--garam--gula--masako--minyak goreng untuk menumis bawang nya--,Potong tahu nya--Setelah itu tumis bawang merah dan bawang putih nya setelah harum masuk kan air.kecap.gula.garam.lada bubuk.masako dan masukin juga tahu sama baksonya tunggu sampek mendidih--Setelah mendidih semurnya baru tes rasa.setelah rasanya pas.siap disajikan--,1,/id/resep/4351359-semur-kecap-tahu-bakso-telur-megicom,tahu
Tahu goreng isi sayur aci,"tahu goreng--wortel--buncis  kecil2--bahan2 yg dihaluskan--bawang merah--bawang putih--daun jeruk--garam, dan merica bubuk--tepung kanji--tepung ayam goreng--air dan minyak--","Bersihkan sayuran, potong kecil2. taru di wadah--Lalu masukkan tepung kanji, garam, dan merica serta bumbu halus ke dalan wadah yg ada sayurannya.. aduk2 sambil dikasih air sedikit demi sedikit.. (buat adonannya agak kental ato keras)--Belah tahu (di bolongin tengahnya) lalu masukkan adonan tadi ke dalamnya..--Baluti tahu ke dalam adonan tepung terigu lalu goreng--Cocol dengan sambal kecap lebih enak--",0,/id/resep/4317240-tahu-goreng-isi-sayur-aci,tahu
Tahu n tempe penyet resep bedinde #parts 6#,bumbu perendam tahu&tempe--papan besar tempe--kotak tahu cina--bawang putih--garam n lada--ketumbar bubuk--bumbu sambal--cabe rawit setan--bawang merah--bawang putih--kemiri--gula jawa--terasi bakar--tomat merah--garam--minyak goreng utk menumis--pelengkap--daun kemangi--timun--,"Tiriskan tahu yg sdh direbus..potong2 kotak sesuai selera. Tempe jg dipotong sesuai selera--Siapkan wadah utk bumbu perendam. Haluskan bumbu. Beri air secukupnya.. rendam tahu n tempe kurleb 15 menit spy meresap.--Goreng 2T (Tahu n Tempe) smp matang. Sisihkan--Tumis duo bawang dg minyak goreng..kmd masukkan tomat dan cabe. Biarkan agak layu sedikit kmd disusul kemiri. Ini dilakukan bertahap krn klo barengan, kemiri nanti gosong duluan (ini sabda bedinda ku🤣)--Taruh di cobek..ulek bersama dg sedikit garam dan gula jawa/ gula merah.--Tata 2T dlm piring. Beri sambal on top...plus kemangi..timun dan lalapan lain..yummmi......halooooo rice cooker...I am coming....😙😙😙--Hmmm...yg sambel2 gini mmg jd batalin any kind of diet wkwkwk....--",14,/id/resep/4324811-tahu-n-tempe-penyet-resep-bedinde-parts-6,tahu
Oseng Jamur Tiram Tahu Telor,jamur tiram--tahu--telur ayam--bawang putih--bawang merah--cabe merah besar--cabe rawit--merica bubuk--garam--kaldu jamur--kecap--air--,"Potong tahu menjadi kotak-kotak ukuran kecil. Kemudian goreng hingga garing--Sambil menunggu tahu matang, suir-suir jamur tiram kemudian cuci bersih, tiriskan--Bila tahu sudah matang, angkat dan tiriskan. Kemudian goreng 2 butir telur lalu di orak arik hingga hancur dan matang. Angkat dan tiriskan--Tumis bawang merah, bawang putih dan cabe dengan sedikit minyak sampai harum, masukkan sedikit air, kecap kemudian tunggu hingga mendidih.--Bila air sudah mendidih masukkan jamur, tahu, telur, aduk hingga tercampur rata.--Tambahkan garam, kaldu, merica bubuk. Kemudian koreksi rasa.--Tunggu beberapa menit agar matang sempurna.--Menu siap dihidangkan--",2,/id/resep/4351206-oseng-jamur-tiram-tahu-telor,tahu
Sambal goreng udang dan tahu,udang segar--papan tahu cina ato tahu jenis lain--gula dan garam--minyak goreng--bumbu halus:--cabe merah kriting--cabe rawit merah--bawang merah--bawang putih--tomat merah--,"Cuci udang,bersihkan--Iris tahu dan goreng setengah matang--Ulek ato blender semua bumbu halus--Siapkan wajan,beri minyak goreng lalu tumis bumbu sampai harum dan matang--Masukkan udang dan beri sedikit air,lalu tunggu sampai mendidih. Masukkan gula dan garam lalu masukkan tahu yg sudah digoreng--Cicipi rasa dan jika sudah bumbu meresap siap diangkat dan disajikan.--",11,/id/resep/4351253-sambal-goreng-udang-dan-tahu,tahu
Semur tahu + telur,tahu kulit--telur di rebus----bawang putih--bawang merah--ladaku--kemiri--ketumbar----air--kecap--gula pasir--gula merah--garam--royco sapi--,Ulek semua bahan sampai lembut--Tumis bumbu sampai harum dan tambahan air--Setelah agak mendidih masukan tahu kulit dan telur yg sudah di rebus--Tambahan semua bumbu pelengkapnya.--Tunggu kurleb 15 menit sampai bumbu meresap tp jgn sampai air habis ya bun..--Icip rasa dan siapkan mangkuk untuk wadah--Happy cooking 😊--,9,/id/resep/4351284-semur-tahu-telur,tahu
Tahu tek Suroboyo'an,"lontong,--krupuk--kecambah, rebus--tahu putih, goreng, lalu ²--kecap manis--air--telur, goreng kocok biar kriuk², iris²--bawang goreng--bumbu halus :--cabe rawit--bawang putih besar--sejimpit garam--lada bubuk--petis--kacang tanah goreng--garam--","Haluskan bumbu dimulai dari cabe, bawang putih dan garam.--Kemudian tambahkan lada, uleg lagi, kemudian petis, lalu kacang tanah sampai benar² halus.--Tambahkan air secukupnya lalu gula pasir, aduk kembali--Tata lontong di piring saji, lalu tambahkan tahu, kecambah, irisan telur, kemudian siram dengan kuah tadi, lalu taburi dengan bawang goreng.--Sajikan dengan kerupuk--",6,/id/resep/4351046-tahu-tek-suroboyoan,tahu
Oseng Kecap Tahu Tempe,"tempe--tahu putih--bawang merah--bawang putih--daun salam--lengkuas--cabai merah besar--cabai rawit--kecap manis--air--minyak--gula,garam, penyedap rasa--","Iris Bawang merah,Bawang putih,Cabai, dan lengkuas (Lalu Tumis dengan minyak secukupnya Sampai Harum)--Setelah harum, Masukkan potongan tempe dan tahu (Aduk sampai rata)--Tambahkan air,Kecap,Gula,Garam,Penyedap rasa bila perlu (Tunggu sampai airnya surut dan bumbunya meresap)--Setelah airnya surut dan bumbunya meresap hidang kan ke piring saji. Hidangkan bersama nasi hangat❤--Selamat mencoba❤--",4,/id/resep/4350994-oseng-kecap-tahu-tempe,tahu
Sapo tahu bakso,"sosis apa aja terserah--bakso sapi--tofu tahu--saos tiram--kecap manis--bumbu kaldu, garam dan gula putih--bawang bombay dan bawang putih--blueband--air--","Goreng dulu tofu nya. Lalu angkat sylh coklat.--Tumis bawang. Bombay & bawang. Putih dgn blueband. Setelah harum masukkan sosis & baksonya--Beri saos tiram, kecap manis & bumbu2 lainnya lalu masukkan tofunya, beri air & tunggu sampai matang. Angkat deh...--",4,/id/resep/4349689-sapo-tahu-bakso,tahu
Semur Crab Stik Jahu(Jamur Tahu),"crab ik  brp bagian--tahu putih kotak kecil di dadu--jamur kancing  bulat--bawang putih--bawang merah--cabe kriting--tomat kecil--kecap asin, kecap manis, garam, lada bubuk, air--","Tumis irisan bawang putih, bawang merah, cabe, tomat sampai wangi--Tambahkan air, tuang kecap manis, kecap asin, lada, garam--Masukkan crab stik, tahu, jamur lalu tutup, diamkan sesaat--Koreksi rasa lalu sajikan selagi hangat--",4,/id/resep/4347641-semur-crab-stik-jahujamur-tahu,tahu
Gulai udang tahu kacang panjang,"tahu  segitiga--udang--kacang panjang--santan kara--cabe rawit iris--daun salam--daun jeruk--sereh geprek--bumbu halus :--bawang putih--bawang merah--cabe merah keriting--kunyit--jahe--kemiri--ketumbar--garam, merica dan gula--","Goreng tahu dan udang sebentar saja--Tumis bumbu halus + daun salam + sereh dan daun jeruk. masukkan santan dan tambahkan sedikit air.--Masukkan kacang panjang, udang dan tahu--Koreksi rasa--",4,/id/resep/4349536-gulai-udang-tahu-kacang-panjang,tahu
Tahu bejek,tahu sedang--bawang putih--bawang merah--cabe merah keriting--tomat--daun bawang iris--telur kocok lepas--garam--gula merah--bila suka penyedap rasa--minyak goreng  untuk menumis--,"Cuci tahu rebus sebentar tiriskan kemudian bejek (hancurkan)--Haluskan semua bumbu cabe,bawang merah, bawang putih, garam, tomat sisihkan--Tumis bumbu halus sampai harum masukan tahu bejek aduk aduk beri gula merah sedikit aduk masukan telur kocok aduk koreksi rasa terakhir beri irisan daun bawang aduk sebentar angkat--Biasanya kalau telur belum masuk tahu bejek akan lembek saja tapi begitu masuk telur kocok menjadi kering--Tahu bejek siap disajikan--",61,/id/resep/4349061-tahu-bejek,tahu
Tahu Aci anti alot,tahu kuning yang sudah ada rasa asin--tahu pisahkan untuk diremuk sebagai campuran adonan aci--bahan adonan aci:--tepung tapioka--bawang putih--mrica/mrica bubuk--garam--air panas ato bisa dikira kira saja--daun kucai  diiris tipis tipis--kalo ingin praktis pake masako ato royco jadi tidak perlu menghaluskan mrica dan bawang putih..hehehe--,"Haluskan mrica, garam, dan bawang putih.--Tapi jika tidak ada bawang putih dan mrica...bisa dengan cara praktis pake Masako atau Royco saja--Iris tahu jadi dua dengan bentuk segitiga. Sisakan 2 tahu campuran adonan Aci nya dengan cara tahu diremuk--Untuk membuat adonan Aci nya...campur tepung tapioka, bumbu yg sdh dihaluskan(mrica, bawang putih, garam) ato masako serta irisan daun kucai/ daun bawang. Campurkan juga tahu yang sdh diremuk.Lalu siramkan air panas hingga adonan Kalis.--Jika terlalu banyak air, bisa tambahkan tepung tapioka. Jgn terlalu encer karena nanti adonan Aci tidak bisa menempel pada tahu.--Tes rasa.. jika rasa adonan sdh pas...tinggal tempelkan adonan Aci pada tahu. Dan tahu siap digoreng...di jamin deh Aci nya ngg bakalan alot Krn adonan dicampur dengan tahu yang diremukan..selamat mencoba👌👌--",11,/id/resep/3894230-tahu-aci-anti-alot,tahu
Tumis cah brokoli jamur tahu,"brokoli--jamur merang--kecil tahu,  dadu--cabe merah  serong--cabe rawit--bawang putih--bawang merah--saus tiram--garam--","Rebus brokoli sampai matang--Goreng tahu sampai kecoklatan--Bumbu ulek: cabai rawit bawang merah dan putih--Tumis bumbu ulek sampai harum--Masukan potongan tahu dan jamur merang, lalu aduk--Tambahkan saus tiram dan garam. Tes rasa--Masukan brokoli rebus dan cabai merah potong, aduk sampai tercampur rata--Tumis brokoli siap disajikan 😋--",3,/id/resep/4348899-tumis-cah-brokoli-jamur-tahu,tahu
Puding Tahu Cocktail,"puding tahu :--agar plain--air--kaleng skm putih--scht susu bubuk full cream--grbgulpas--kuah syrup kaleng lychee, jeruk mandarin, nata de coco,--kaleng fruit cocktail del monte--anggur utk hiasan--","Masak adonan puding tahu, lalu dinginkan, dan potong dadu--Campur puding tahu dgn syrup dan coktail del monte, tata digelas saji, tambah anggur dan es batu--Lanjut salad buah premium--",9,/id/resep/4297980-puding-tahu-cocktail,tahu
Sambal goreng tempe tahu basah,bawang putih--bawang merah--bawang bombay--blok tempe uk besar--blok tahu uk besar--kecap--garam--gula--lombok merah besar--lombok kecik--minyak goreng--,"Potong dadu tempe dan tahu, lalu goreng dengan minyak panas. Saya biasanya goreng tahu dulu baru tempe. Sisihkan--Kupas dan bersihkan semua bawang dan lombol lalu iris sesuai selera--Ambil minyak sedikit dari sisa menggoreng tahu dan tempe. Tumis bawang bombay dulu setelah harum masukan bawang putih dan merah. Tunggu sampai harum dan layu baru masukan lombok--Kemudian masukan tahu dan tempe yg sdh digoreng dan beri kecap, gula, garam secukupnya dan air sedikit. Jgn lupa koreksi rasa--Sambal goreng tahu tempe basah siap disajikan--",5,/id/resep/4349147-sambal-goreng-tempe-tahu-basah,tahu
Martabak kriuk tahu ayam telur,kulit martabak--ayam fillet--tahu besar--daun bawang--garam--tepung maizena--,"Adonan isi: Potong tipis daun bawang lalu campurkan dengan tahu dan telur. Aduk rata--Goreng ayam sampai memutih lalu campur dengan adonan isi--Masukan adonan isi ke kulit martabak, lipat dengan campuran air dan tepung maizena (sebagai perekat)--Goreng martabak sampai kecoklatan. Siap disajikan--",1,/id/resep/4348946-martabak-kriuk-tahu-ayam-telur,tahu
Tahu Tumis Daging Pete,tahu putih  kotak--daging sapi cincang tanpa lemak--pete--bawang putih--cabe rawit--kecap inggris--kecap manis--saus tiram--garam dapur--lada putih--air putih--minyak jagung--,"Cincang bawang putih dan cabe hingga halus, kemudian tumis dengan minyak jagung hingga harum, kemudian masukan daging cincang dan tumis hingga berubah warna.--Jika sudah berubah warna tambahkan air secukupnya, masak hingga daging agak lembut, kemudian masukan pete dan tahu yg sudah di potong kotak kecil.--Masukan bumbu kecap manis, kecap inggris, garam, lada, saus tiram, dan lada. Masak hingga bumbu meresap.--Cek rasa, jika sudah pas, siap disajikan--",10,/id/resep/4348541-tahu-tumis-daging-pete,tahu
Opor Ayam + Tahu,"paha ayam--tahu putih--sereh--daun salam--daun jeruk--jeruk nipis--santan inan--air kaldu dari rebusan ayam--cabe rawit merah--bawang goreng--garam, gula, dan penyedap rasa--bumbu yang dihaluskan :--bawang merah--bawang putih--lengkoas--jahe--kunyit--kemiri--lada bubuk--ketumbar bubuk--","Cuci ayam sampai bersih, beri perasan air jeruk nipis, diamkan sampai meresap, lalu cuci bersih kembali--Ayam direbus hingga matang, lalu ambil air rebusannya sebanyak 500ml (bisa lebih jika suka yang berkuah banyak)--Tumis bumbu yg sudah dihaluskan, lalu tambahkan sereh geprek, daun salam, daun jeruk--Masukkan ayam dan tahu, aduk dgn bumbu lalu tuangkan air kaldu. Masak hingga mendidih, jangan lupa masukkan cabe rawit utuh--Tambahkan gula, garam, dan penyedap rasa secukupnya hingga rasanya pas dengan selera, lalu masukkan santan instan sambil terus diaduk agar santan tidak pecah. Gunakan api kecil saja--Bila sudah matang dan ayam sudah empuk, angkat. Taburkan bawang goreng dan siap dihidangkan.--",35,/id/resep/4344358-opor-ayam-tahu,tahu
