Title,Ingredients,Steps,Loves,URL,Main_Ingredient
Daging Kambing masak Bawang dan Kentang,daging kambing tanpa lemak/bagian paha di agak besar--minyak goreng--bunga cengkeh digiling halus--parutan kulit jeruk lemon--jus dari  lemon--tepung terigu--bawang bombay ukuran sedang diiris--anchovy fillet--gula pasir--air--cc white wine bisa diganti air kaldu kambing ato sapi--bayleaf--thyme--parsley--kentang--bawang merah utuh dikupas--double cream bisa diganti santan kental--garam dan merica hitam--,"Campurkan daging, cengkeh, kulit dan jus lemon, dan minyak, aduk dan simpan di dalam lemari es antara 12-24 jam--Saring jus dari rendaman daging, simpan jus nya--Panaskan katel, tuangkan sedikit minyak goreng, masukan tepung dan daging, masak sampai daging berwarna coklat, Sisihkan.--Goreng bawang bombay kira2 2 menit tambahkan anchovy (di wajan yg lain) masukan jus dari rendaman, tambahkan air, dan bumbu serta daging. masak hingga daging empuk. Air bisa ditambahkan secukupnya--Masukan kentang, kalo bisa simpan dipaling bawah, masak sampai kentang empuk. Sementara itu goreng bawang utuh setengah matang dan campurkan ke dalam masakan.--Tambahkan cream atau santan, biarkan masakan agak berkuah. Cicipi dan tambah kan bumbu sesuai selera.--Sajikan panas-panas, taburi dengan cincangan parsley untuk hiasan--",6,/id/resep/3198259-daging-kambing-masak-bawang-dan-kentang,kambing
Kari Kambing Bengali aka Mutton Kosha,kambing tanpa tulang--bawang bombay--bawang putih--jahe--tomat--jinten bubuk--ketumbar bubuk--cabe bubuk--garam masala--kunyit bubuk--garam--gula--,"Blender bawang bombay + bawang putih + jahe + minyak--Campur kambing + bumbu kering + garam + gula + bawang2 yg sudah diblender + garam + gula.... Diamkan +/- 30 menit--Blender tomat + sedikit air--Tumis kambing di panci presto, setelah wangi dan agak kering campur tomat yg sudah diblender--Tumis sampai wangi... Tambahkan garam + gula--Tutup panci presto.. Tunggu +/- 30 menit atau hingga presto berbunyi 4 - 6 kali--Kari Kambing Siap dimakan dengan Nasi Putih atau Paratha atau Luchi--",10,/id/resep/3221413-kari-kambing-bengali-aka-mutton-kosha,kambing
Oseng Mercon Krecek/Kulit Kambing,"kulit kambing yang sudah direbus--kacang panjang. boleh diganti dengan buncis--bumbu halus :--.  cabe rawit merah. sesuaikan selera pedasnya--bawang putih--bawang merah--,  gula pasir--garam kasar--asam jawa--seujung jari telunjuk jahe--bumbu tambahan :--penyedap rasa/vetsin--bawang merah goreng--minyak sayur untuk menumis bumbu--","Bersihkan kulit kambing dan kacang panjang. Potong kecil agar cepat matang.--Haluskan bumbu tumis 3 sdm minyak sayur. Setelah matang dan tercium aroma sedapnya, masukkan kacang panjang, tunggu sampai layu.--Setelah kacang panjang layu masukkan krecek/kulit kambing. Jangan menambahkan air pada tumisan karena akan menyebabkan osengan akan berlendir dan mengental ketika dingin. Kemudian tambahkan sedikit vetsin/penyedap. Koreksi rasa. Jika sudah matang angkat sajikan dengan diberi sedikit taburan bawang merah goreng.--",4,/id/resep/3221270-oseng-mercon-krecekkulit-kambing,kambing
Tongseng kambing,daging kambing 2--santan kara--kol--daun bawang--tomat--kecap manis--gula jawa--garam & gula--royco sapi--daun salam & daun jeruk--lengkuas digeprek--sereh--bumbu halus  :--ketumbar & lada--jinten--bawang merah--bawang putih--kunyit--jahe--kemiri--,"Rebus daging kambing dengan air mendidih sebentar, tiriskan. rebus kembali daging sampai rada empuk--Tumis bumbu halus beserta salam, daun jeruk, sereh, lengkuas sampai matang--Masukkan tumisan bumbu ke air rebusan daging kemudian masukkan gula jawa, garam, gula pasir dan kecap--Kemudian masukkan jamur, santan, kol, tomat dan daun bawang, royco--Masak sampai kol agak layu dan cicipi rasa lalu matikan kompor 😊--",6,/id/resep/3213811-tongseng-kambing,kambing
Kambing masak kecap,"daging kambing di kotak--bawang putih diiris--bawang merah diiris--jahe diiris--cabe rawit diiris--kecap manis, kecap asin, garam, gula dan air--","Tumis bawang putih, bawang merah, jahe dan cabe rawit hingga harum dan layu.--Masukkan daging kambing, aduk hingga berubah warna.--Tambahkan kecap manis, kecap asin, gula, garam dan air secukupnya.--Ungkep daging sampai empuk. Tes rasa--Sajikan dengan ditaburi bawang goreng--",16,/id/resep/3198323-kambing-masak-kecap,kambing
Resep Gule Kambing,"daging kambing berikut tulangnya--kelapa, parut--minyak goreng, untuk menumis--kapulaga--cengkih--kayumanis--lengkuas, memarkan--serai, memarkan--daun salam--daun jeruk--tomat,--- buag cabai rawit, ---bawang goreng atau irisan bawang daun untuk taburan--bumbu halus--cabai merah--bawang merah--bawang putih--kemiri--jahe--kunyit--ketumbar--jintan--adas--pala--asam jawa--garam--","Potong-potong daging kambing berikut tulangnya, sisihkan. Bubuhi parutan kepala dengan air, peras santannya sebanyak 1.000 ml.--Panaskan minyak goreng, tumis bumbu halus, masukkan kapulaga, cengkih, kayumanis, lengkuas, serai, daun salam, dan daun jeruk. Aduk hingga bumbu harum, masukkan daging.--Sesudah daging kaku dan berubah warna, masukkan santan. Masak hingga daging empuk. Kalau santan mengering, sementara daging belum empuk, tambahkan air panas secukupnya.--Setelah mendidih, kecilkan apinya. Masak terus hingga kuahnya agak berminyak. Masukkan potongan tomat. Aduk, Angkat. Hidangkan dengan ditaburi bawang goreng atau irisan bawang daun. Tambahkan irisan cabai rawit, jika terasa kurang pedas.--",32,/id/resep/3197057-resep-gule-kambing,kambing
Sop Kambing lezat,"tulang kambing--daun bawang--daun seledri--jahe--merica bubuk,--bawang merah--bawang putih--cabai keriting--bumbu halus:--kemiri--",Rebus tulang kambing selama 30menit dengan api sedang.--Tumis bumbu halus lalu masukkan geprekan jahe hingga harum.--Bumbu yang sudah di tumis lalu di masukkan ke panci yang berisi tulang kambing yang sudah direbus selama 30 menit tadi.tunggu hingga mendidih--Terakhir masukkan daun bawang dan daun seledri--Angkat dan hidangkan.--,18,/id/resep/3195757-sop-kambing-lezat,kambing
Daging kambing tomat ijo,daging kambing--tomat ijo--bawang merah--bawang putih--paprika merah--paprika ijo--gula merah--penyedap rasa--garam--minyak--,"Cuci bersih daging kambing tiriskan--Iris halus bawang merah..putih juga paprika merah dan ijo sesuai selera--Tumis bumbu yg sudah diiris kecuali tomat smpe harum msukan daging kambing yg sudah di tiriskan msk smpe daging empuk--Msukan gula merah,penyedap rasa juga garam..tunggu smpe matang--Mskan potongan tomat ijo aduk smpe rata angkat..daging siap di sajikan...--",5,/id/resep/3191876-daging-kambing-tomat-ijo,kambing
Sate Kambing Maknyoz,"daging kambing--parutan nanas segar--kecap manis--tetes minyak goreng--tusuk sate--arang--alat pembakar--bawang merah--cabai rawit--kecap manis--margarine--jeruk limau--bahan bumbu sate :--air santan--kacang tanah goreng  atau diulek sendiri tapi agak kasar--kecap manis--garam--merica bubuk--minyak goreng--bahan yang akan dihaluskan untuk membuat bumbu kacang :--bawang merah--bawang putih--cabai merah--kemiri--pelengkap:--tomat, irisan cabai rawit, irisan bawang merah, ketupat atau lontong irisan--","Cara membuat bumbu kacang sate ayam: Langkah pertama, panaskan minyak, kemudian masukkan bumbu-bumbu yang dihaluskan (bawang merah, bawang putih, cabai merah, dan kemiri) lalu tumis hingga harum. Langkah kedua, Masukkan kacang tanah yang telah dihaluskan sebelumnya dan air santan. Kemudian masak sampai mendidih dan terlihat mengental. Tambahkan merica bubuk, garam, kecap manis lalu aduk hingga matang--Langkah pertama, siapkan bakaran dan areng.--Langkah kedua, siapkan daging yang akan dibuat sate--Langkah ketiga, sbeleum dibakar. olesi terlebih dahulu dengan margarin, campuran bumbu kacang yang sudah jadi, irisan nanas sedikit(biar empuk), kecap manis, dan aduk hingga rata kemudian siap untuk dibakar hinga matang--Langkah keempat, siapkan piring untuk hasil bakaran daging kambing yang sudah matang dengan memberi campuran bumbu kacang terlebih dahulu dengan irisan bawang merah, cabai, minyak goreng 2 tetes, dan irisan jeruk (jika suka), kecap manis dan aduk rata.--Ambil piring yang sudah ada bumbu kacang kemudian ambil daging kambing yang sudah matang lalu putar-putar dan siap dimakan--",7,/id/resep/3185598-sate-kambing-maknyoz,kambing
Biryani Kambing Muda (presto),"beras basmathi--iga kambing muda--daging kambing muda bagian punggung belakang--lt +  lt air--heavy cream--minyak samin--minyak goreng--bumbu:--bawang merah batu  iris tipis--kayu manis--bay leaf--cengkeh--kapulaga hijau--pekak--tomat, cincang kasar--cabai hijau, iris-iris--bumbu marinasi:--plain yogurt--daun mint diblender kasar--daun ketumbar  diblender kasar--cabai giling--jahe giling--bawang putih, haluskan--paprika bubuk--kunyit bubuk--jintan bubuk--adas bubuk--ketumbar bubuk--pala bubuk--lada hitam bubuk--garam--bahan pelengkap:--telur rebus, belah menjadi--bawang bombay besar, iris bulat tipis--kacang mede goreng--kismis--daun ketumbar cincang untuk taburan--","Cuci bersih iga dan daging kambing. Potong-potong daging bagian lamb loin seukuran 2x2 ruas jari. Tiriskan.--Masukkan bumbu-bumbu marinasi.--Tambahkan Daun mint dan daun ketumbar cincang, aduk rata. Diamkan selama ±1 jam.--Cuci beras basmathi, rendam dengan air selama 30 menit, setelah itu tiriskan.--Siapkan panci presto. Panaskan minyak samin dan minyak sayur, tumis bawang merah dan bumbu lainnya hingga layu dan wangi.--Masukkan tomat cincang dan cabai hijau, aduk hingga kandungan air tomat agak surut. Lalu masukkan daging dan iga kambing yang telah dimarinasi, aduk-aduk sebentar hingga daging agak padat. Tambahkan 1 lt air, aduk kembali. Lalu tutup dengan panci presto, masak selama 20 menit.--Setelah 20 menit, matikan api. Tunggu hingga bunyi desis pada panci presto berhenti, lalu buka tutupnya. Masukkan beras basmathi yang telah dicuci dan direndam, ½ lt air dan heavy cream, aduk-aduk. Tutup rapat panci dan masak kembali selama 10 menit.--Pindahkan nasi biryani ke dalam wadah, tambahkan potongan telur rebus dan taburi dengan bahan pelengkap. Nasi biryani kambing muda siap disantap bersama keluarga, kerabat, dan tetangga.--Note: daging kambing bisa diganti dengan daging jenis lain, ikan, atau bahan vegetarian seperti kentang dan wortel, namun lamanya memasak disesuaikan dengan jenis daging dan sayur yang dipakai.--",11,/id/resep/3166927-biryani-kambing-muda-presto,kambing
Madhbi (dhobi) kambing,daging kambing muda--bawang putih--bawang merah--merica bundar--garam--mentega dicairkan--,"Uleg semua bahan, lalu beri air dan direndam daging kambing dengan bumbu uleg an tadi agar bumbu masuk ke dalam kambing--Setelah direndam selama 15 menit, lelehkan mentega di panci stainless--Lalu masukkan kambing rendaman plus bumbu tadi lalu beri air lagi sampe kambing tenggelam (diungkep)--Ungkep kambing sampai benar benar empuk, dan di icipi apakah kurang sedap--Setelah empuk, sajikan dengan sambal kacang panjang terasi--Happy cooking beautiful mama :)--",5,/id/resep/3154155-madhbi-dhobi-kambing,kambing
Sop iga kambing,kira2 1 iga kambing sudah di cuci bersih ya--kurang lebih   air--siapkan bumbu2 untuk memasaknya--bumbu2 yg di haluskan--bawang merang--bawang putih--kemiri--laos di geprek--jahe--garam--bahan lainya--daun salam--sereh--lada bubuk--gula--tomat--roiko--minyak untuk menumis bumbu--bumbu taburan--muncang dan sledri--bawang goreng untuk taburan--,"Rebus iga kambing bersama air sampai empuk,--Haluskan bumbu2, diatas, setelah halus, tumis bumbu dgn sedikit minyak makan,masukan daun salam dan sereh,tumis sampai harum dan berubah warna sampai kuning kecoklatan,--Masukan bumbu yg sudah di tumis ke dalam rebusan iga,tambahkan tomat,lada,gula,roiko,dan koreksi rasanya, jika sudah pas rasanya di lidah matikan kompornya. Kemudian masukan taburan daun sledri,muncang dan bawang goreng.--Siap santap deh bersama sambal kecap pasti rasanya makin maknyuss dahh--",27,/id/resep/3140300-sop-iga-kambing,kambing
Nasi Kebuli + kambing goreng de orlin,beras--kambing--bumbu gule indofood--bumbu kare indofood--bawang putih--merica hitam--pala--jahe--kapulaga--daun salam--serai--kunyit--cabai kecil--cabai besar--tomat--ketumbar--cuka--garam--gula--kecap--sambal:--terasi--,"Haluskan jahe, merica,pala,serai,cengkeh kemudian tumis 1 bungkus bumbu gule indofood dengan bumbu halus tadi tambahkan daun salam, garam 1 sdt n gula 1/2 sdt. dan sisihkan--Rebus beras dengan air 250ml sampai beras setengah matang matikan kompor kemudian masukan bumbu yg td d tumis lalu aduk sampai bumbu tercampur rata kemudian kukus sampai nasi matang.--Rebus kambing (presto), garam n masako sapi smpai empuk. haluskan bawang putih,ketumbar n kunyit kemudian tumis dengan 1 bumbu gule n 1 bumbu kare indofood tmbhkan 3 sdm kecap n 1 sdt gula pasir. masukan kambing n air 300ml bumbu sampai bumbu meresap. setelah itu goreng sebentar.--Sambal: iris kecil tomat, ulek kasar cabai kemudian tumis dengan minyak tmbahkan garam gula terasi smpai matang kemudian tambahkan 1sdm Cuka dapur.--",12,/id/resep/3116896-nasi-kebuli-kambing-goreng-de-orlin,kambing
Kambing Rica-Rica (tanpa bau plengus kambing),daging kambing paha--bumbu d tumbuk kasar--bawang merah--bawang putih--cabe merah kriting----bumbu--cabe rawit d biarkan utuh--jahe d keprek--serei d keprek--/garam--minyak goreng--cc air untuk merebus daging--bila suka vitsin--,Cuci bersih daging kambing kemudian rebus dengan api kecil lebih kurang 30 menit--Di tempat terpisah panaskan minyak tumis semua bumbu--Setelah itu masukkan daging yang sudah d rebus beserta air sisa rebusan--Masak kembali sampai air menyusut sekitar 20 menit dengan api kecil--Angkat dan siap d sajikan--Selamat mencoba masakan kambing rica-rica--,42,/id/resep/3063723-kambing-rica-rica-tanpa-bau-plengus-kambing,kambing
Oseng tumis kambing kecap,daging kambing--cabe besar--bawang merah--bawang putih--serai--daun salam--daun jeruk--garam--kecap manis--bawang goreng sudah jadi--minyak goreng--daging kambing--cabe besar--bawang merah--bawang putih--serai--daun salam--daun jeruk--garam--kecap manis--bawang goreng sudah jadi--minyak goreng--,Cuci da. Potobg daging sesuka anda--Rebus daging kurang lebih sejam agar empuk--Haluskan bawang merah dan putih--Iris cabe besar--Tumis bumbu halus masukan irisan cabe juga serai daun salam dan daun jeruk tumis hingga harum--Masukan daging aduk tambahkan 1/2 sdt garam dan 4 sdm kecap manis aduk rata--Angkat sajikan taburi bawang goreng ^^v--Rebus daging kurang lebih sejam agar empuk--Haluskan bawang merah dan putih--Iris cabe besar--Tumis bumbu halus masukan irisan cabe juga serai daun salam dan daun jeruk tumis hingga harum--Masukan daging aduk tambahkan 1/2 sdt garam dan 4 sdm kecap manis aduk rata--Angkat sajikan taburi bawang goreng ^^v--,14,/id/resep/3061619-oseng-tumis-kambing-kecap,kambing
Sate Kambing Ala Rumahan,"daging kambing--bawang putih yang sudah di haluskan tambah  garam--nanas yg sudah di halus--merica--bumbu gule inan/yang sudah siap masak--kecap manis--mentega--tusuk sate--""bahan lalap""--cabe rawit--selada--bawang merah--tomat--jeruk nipis--","Jgn lpa cuci tangan, pastikan semua bahan sudah di cuci bersih.--Caampurkan nanas halus dengan bawang putih merica dan bumbu gule, balurkan ke daging kambing jgn di rendam terlalu lama.--Bakar daging dengan mentega, lalu olesi dengan kecap manis bakar lagi sampai matang tiriskan.--Bahan lalap siap di racik, taburkan ke sate yg akan di sajikan.--Semoga bermanfaat mommy/ukhti👌--",12,/id/resep/3060293-sate-kambing-ala-rumahan,kambing
Tongseng kambing goreng,daging kambing dengan tulang--cabe rawit--bawang merah--bawang putih--minyak goreng--garam--kecap manis bango--,"Rebus daging (saya pake presto) 15 menit.--Ulek semua bumbu cabe rawit, bawang merah dan putih sampe halus--Siapkan minyak goreng untuk menumis bumbu ulek (saya pake minyak agak banyak agar hasil masakan oily gitu)--Tumis bumbu sampai harum, tambahkan air sedikit, masukan daging. masukan kecap. masak sampai air surut dan terlihat minyak minyak menyatu dengan bumbu--Angkat. simpan dipiring saji.--",64,/id/resep/3053244-tongseng-kambing-goreng,kambing
Kambing kekinian,daging kambing--bawang merah--bawang putih--kecap manis--cabe rawit--minyak--air--garam--,Haluskan bawang merah bawang putih--Panakan minyak tumis bumbu halus masukan kambing dan air--Lalu masukan kecap biarkan hingga air meresap habis lalu sajikan--,12,/id/resep/3040614-kambing-kekinian,kambing
Nasi goreng kambing,"bahan untuk nasi--beras putih--santan--serai--daun salam--garam--bahan untuk kambing--daging kambing--daun salam--air untuk merebus--serai yang sudah di memarkan, ambil bagian putihnya--kecap manis--garam--air--minyak goreng--bumbu halus untuk kambing--bawang merah--bawang putih--kunyit yg sudah dibakar--ketumbar bubuk--jinten--merica bubuk--bumbu halus untuk nasi goreng--bawang merah--bawang putih--cabai merah--kari bubuk--telur, kocok lepas--garam--merica bubuk--minyak untuk menumis--","Nasi, Rebuslah beras ke dalam santan dan tambahkan daun salam, serai dan garam. Aduk sampai merata secara terus menerus sampai semua bumbu dan nasi tercampur merata. Kukus nasi selama 45 menit.--Daging kambing,Rebuslah daging kambing dan 3 lembar daun salam ke dalam air mendidih hingga matang. Setelah matang, angkat dan tiriskan. Potong – potong daging kambing sesuai selera. Panaskan minyak dan mentega ke dalam wajan. Masukkan bumbu halus, sisa daun salam, daun jeruk dan serai tumis hingga baunya harum. Tuangkan sedikit demi sedikit air dan aduk sampai rata. Masak hingga semua bumbu dan daging meresap. Angkat lalu sisihkan..--Nasi goreng,Tumislah semua bumbu halus ke dalam minyak panas sampai baunya harum. Pinggirkan di sisi wajan lalu masukkan telur yang sudah di kocok lepas sampai bentuknya berbutir. Masukkan tumisan daging kambing dan aduk hingga merata. Masukkan nasi dan tambahkan merica bubuk dan garam. Aduk semua bumbu, nasi dan daging sampai tercampur merata. Masak kurang lebih selama 7 menit dan taruh di piring saji. Anda bisa menambahkan taburan bawang merah..--Tara sudah jadi nasi goreng kambing nya--Selamat mencoba ya--Jangan lupa share di kolom coment ya kalau udah dicoba--",6,/id/resep/3037847-nasi-goreng-kambing,kambing
Sate ati kambing,ati kambing--garam--sambel kecap:--cabe rawit--bawang merah--tomat--kecap manis--,"Potong dadu ati kambing,tusuk2,beri sedikit garam lalu bakar di bara api hingga matang.--Sambel kecap:potong2 cabe,bawang merah dan tomat.tambahkan kecap manis--Sajikan sate dengan sambel kecap--",8,/id/resep/3034040-sate-ati-kambing,kambing
Sup Kambing,"tetelan kambing--daging kambing--kyu manis, d.salam, sereh, d.jeruk,  jeruk nipis--kentang, wortel, kol, buncis.--merica, bawang putih,  pala--air--daun bawang, seledri, bawang goreng, irisan tomat segar--garam--","Rebus daging dan tetelan dengan bumbu rebus untk menghilangkn bau prengus si daging kambing. Tiriskan, cuci dan ganti airnya.--Tumis bumbu halus hingga harum. Masukan kedalam panci isi daging yg sudah d ganti airnya. Rebus sampai daging empuk. Lalu tambahkan sayur. tambahkan garam cek rasa.Bila sayur sudah matang. Tambahkan daun bawang, sledri, bawang goreng dan irisan tomat..--Sia dihidangkan. Sup kambing tapi tidak bau prengus. Enak...!!!--",11,/id/resep/3025980-sup-kambing,kambing
Krengseng Kepala Kambing Lombok Ijo,"kepala kambing, rebus sampai empuk--bawang putih--bawang merah--lombok ijo, iris kasar--serai, memarkan--laos, memarkan--jahe, memarkan--kecap manis--.  garam--gula pasir--air--minyak goreng--","Siapkan bahan-bahannya :Pisahkan daging kambing yang direbus dari tulangnya, dan potong-potong, sisihkan. Bumbu yang diiris dan dimerarkan--Tuang minyak ke wajan, tunggu sampai panas untuk menumis bumbu yang telah diiris-iris (bawang putih, bawang merah, lombok ijo) sampai harum--Masukkan jahe, laos, serai aduk sebentar tuang air dan masukkan daging kepala kambing--Masukkan kecap, garam dan gula, aduk2 sampai tercampur rata (incip untuk test rasanya :-))--Angkat dan sajikan--",23,/id/resep/3005908-krengseng-kepala-kambing-lombok-ijo,kambing
Tongseng Kambing,daging kambing--bawang merah--bawang putih--cabe rawit--cabe merah--merica--kunyit--lengkuas--daun jeruk--gula garam penyedap--air--santan bubuk--tomat--daun bawang--kecap manis--,"Rebus daging hingga lunak.Buang airnya.--Haluskan duo bawang,duo cabe,merica, kunyit dan tomat.Tumis bersama dengan irisan lengkuas dan daun jeruk hingga harum.--Tambahkan air.Tunggu hingga mendidih.--Masukkan daging rebus.Tambahkan gula garam penyedap dan kecap manis.Biarkan sampai bumbu meresap.--Tambahkan santan bubuk dan irisan daun bawang.Aduk-aduk sebentar dan koreksi rasanya.--Angkat dan sajikan.--",41,/id/resep/2990036-tongseng-kambing,kambing
Gule Kambing,daging kambing--bumbu gule cap bamboe--santan bubuk--gula garam--air--daun bawang--,"Rebus daging bersama dengan air sampai daging empuk.--Tambahkan bumbu jadi dan gula garam.Aduk rata.--Tambahkan santan bubuk dan irisan daun bawang.Aduk-aduk,jangan sampai santan pecah.--Koreksi rasanya.Angkat dan sajikan.--",1,/id/resep/2987959-gule-kambing,kambing
Sate Kambing Bumbu Kacang,daging kambing--jeruk nipis--tusuk sate--kecap manis--bumbu :--kacang tanah--bawang putih--kemiri--bawang merah--merica--garam--gula pasir--kecap manis--penyedap rasa--,"Potong-potong Daging sesuai selera.--Berikan perasaan setengah jeruk nipis pada daging dan remas-remas sampai merata.--Tusuk daging sebanyak 4 potong per tusuk atau sesuai selera.--Bakar sate sambil diolesi dengan kecap manis sampai matang.--Goreng Kacang tanah terlebih dahulu.--Kemudian goreng Bawang putih, bawang merah.--Blender /Uleg kacang, bawang putih, bawang merah, kemiri, merica, garam dan tambahkan 1 gelas air.--Panaskan sedikit minyak kemudian masukkan bumbu yang sudah diuleg/diblender.--Tambahkan kecap manis, gula dan penyedap rasa.--Aduk-aduk sampe agak mengental kemudian tes rasanya.--Siram bumbu pada sate dan taburi bawang merah, cabe rawit.--Selesai.--",10,/id/resep/2969214-sate-kambing-bumbu-kacang,kambing
Nasi Goreng kambing a La pawon naylee,munjung nasi putih--telur ayam ukuran besar--daging kambing iris  dan rebus--saus pedas--saus tomat--kecap manis--bumbu halus--cabai merah keriting--bawang putih ukuran besar--bawang merah--garam halus--lada bubuk--gula pasir--kaldu bubuk rasa ayam--minyak goreng--,"Ulet halus cabai, duo bawang, garam, gula, lada bubuk, dan kaldu bubuk jadi 1. Sisihkan.--Panaskan minyak goreng secukupnya, goreng telur buat orak arik. Sisihkan.--Tumis bumbu halus sebentar, masukkan telur orak arik tumis rata.--Masukkan irisan daging kambing muda yang sudah direbus dan ditiriskan airnya ke dalam tumisan bumbu dan telur orak arik. Tumis kembali hingga semua tercampur rata.--Tambahkan duo saus dan kecap manis ke dalam masakan. Campur rata semuanya. Kemudian masukkan nasi putih ke dalam tumisan bumbu, telur orak arik dan daging kambing tadi. Goreng sampai nasi tercampur rata dengan semua bumbu. Koreksi rasa. Kalau semua sudah pas, matikan kompor.--Sajikan nasi goreng di atas piring saji. Tadaaa... Nasi goreng kambing muda a La pawon naylee siap dinikmati 😍😍😍😋😋😋--Selamat mencoba 😉--",25,/id/resep/2980015-nasi-goreng-kambing-a-la-pawon-naylee,kambing
Soto Kambing Slow Cooker,"kambing bagian paha bawah--air--butter atau minyak samin--sereh--bay leave atau daun salam--iris jahe, geprek--iris lengkuas, geprek--garlic powder--onion powder--kunyit bubuk--lada putih bubuk--jintan--pala bubuk--kayu manis bubuk--cengkeh--cardamon atau kapolaga--ketumbar bubuk--.  garam--gula--kecap manis--santan bubuk--bahan untuk menggoreng daging:--butter--garlic powder--ketumbar bubuk--garam--pelengkap:--tomat,  kotak--bawang daun, iris halus--daun seledri, iris halus--pickles atau acar timun--bawang goreng--kerupuk atau emping--sambal--iris lemon--kecap manis--","Siapkan slow cooker. Nyalakan pada posisi High. Masukkan butter sampai meleleh. Masukkan paha kambing, semua bumbu dan air kecuali santan. Masak selama 5-6 jam atau daging empuk. Setengah jam terakhir masikkan santannya, aduk sesekali agar tidak pecah.--Setelah daging cukup empuk, keluarkan dari slow cooker, dan iris kecil sesuai selera. Lalu goreng menggunakan teflon sebentar saja dengan bumbu untuk menggoreng daging. Sisihkan daging dan masukkan kembali tulangnya ke dalam kuah.--Pindahkan posisi tombol slow cooker ke keep warm. Siapkan bahan pelengkap. Sajikan.--Saran penyajian: siapkan mangkok, masukkan bbrp daging iris, beri irisan tomat, daun bawang dan seledri, terakhir beri kecap sesuai selera. Tuang kuah santan. Beri taburan bawang goreng, sambal dan perasan jeruk lemon. Sajikan soto selagi panas bersama nasi hangat, acar timun dan kerupuk.--",3,/id/resep/2971919-soto-kambing-slow-cooker,kambing
Tongseng Kambing khas Yogya,"daging kambing--kol, iris kasar--tomat kecil,  jd--garam halus--penyadap--gula merah--kecap manis--minyak--air bersih--bumbu halus:--bawang merah--bawang putih--cabe rawit merah--jahe--bumbu lainnya:--lengkuas, geprek--sereh, geprek--daun salam--daun jeruk--","Panaskan minyak, tumis bumbu halus beserta bumbu lainnya hingga harum/matang lalu masukkan air dan juga dagingnya, lada, garam, penyedap, gula merah, masak hingga daging benar-benar empuk. Jika kuah sudah mengental namun daging belum matang bisa ditambahkan air dan masak hingga empuk baru masukkan kol dan kecap manis.--Terakhir masukkan tomat masak hingga layu, dan tes rasa.--Setelah daging empuk dan kuah pas tingkat kekentalannya, bisa matikan kompor. Dan tongseng kambing khas Yogyakarta siap disajikan dalam wadah saji.--",65,/id/resep/2953503-tongseng-kambing-khas-yogya,kambing
Nasi Kebuli Kambing,daging kambing--bawang bombai  dadu--kapulaga india/arab--bumbu halus--bawang merah--bawang putih--tomat merah--jahe--bumbu rempah spekuk--saset penyedap rasa sapi--minyak samin untuk menumis/minyak goreng--beras yg jenis pera super--bawang goreng untuk tabur--,"Didihkan air untuk merebus daging kambing, setelah mendidih masukan daging lalu masukan potongan bawang bombai dan kapulaga, kapol di geprek biar wangi keluar--Blender bumbu halus, lalu tumis bumbu dengan minyak samin, lalu masukan ke rebusan daging--Masukan garam penyedap dan bumbu rempah spekuk, resep rempah bumbu spekuk bisa di liat di resep saya sebelum nya ya bun,--Biarkan sampe daging kambing mjd empuk dan meresap rebusnya kurang lebih 1 jam, kalo pake panci presto 1/2 jam--Setelah daging empuk, matikan kompor, angkat daging kambingnya, kuahnya di pake buat ngaron--Cuci bersih beras lalu aroni beras pake kuah kaldu, setelelah itu kukus--Sembari nunggu mateng goreng daging kambing asal aja krn emang udh matang, kalopun g di goreng juga gpp--Setelelah di kukus 30 menit cek, kalo sudah matang matikan kompor--Siapkan piring lalu tata di piring sajikan nasi kebuli dan daging kambingnya lalu taburin dengan bawang goreng, bisa di temenin juga pake acar tomat/ nanas, plus sambal goreng daging--Kebuli kambing siap di nikmatin...--",26,/id/resep/2952900-nasi-kebuli-kambing,kambing
Tongseng Kambing,"bahan utama :--daging kambing  hehehe. tp dikit kok, paling ini  -  porsi--bumbu halus :--bawang merah--bawang putih--kemiri--cabe merah--jahe--bumbu lainnya :--bubuk ketumbar--lada--garam--gula--kecap  jgn trlalu bnyak nt malah jd semur hehehe--laos dgeprek--serai  dgeprek--daun salam--kol--tomat--santan kental--","Haluskan bumbu2 (BMBP, kemiri, cabe, jahe)--Tumis sampai wangi, lalu tambah kan santan, aduk2. Masukkan laos dan serai yg sdh dgeprek, daun salam jg. Aduk2 trus biar gk pecah santannya. Masukkan daging kambing yang sebelumnya sdh d rebus sampe empuk. Tambahkan air sesuai kebutuhan.--Tunggu sampai mendidih, tambahkan kecap, gula garam. Masukkan potongan kol, dan tomat. Cicipin rasanya. Kalau udh pas, matikan kompor. Silahkan dinikmati--",18,/id/resep/2584964-tongseng-kambing,kambing
