Title,Ingredients,Steps,Loves,URL
Udang goreng garing kriuk🍤🍤🍤,udang ukuran sedang--tepung bumbu serbaguna original--minyak untuk menggoreng--,Bersihkan udang dari kepala ny--Lalu beri tepung bumbu dan aduk2....diamkan sebentar--Panaskan minyak dan goreng...hidang kan deh simple enak garing😘--,8,/id/resep/3983425-udang-goreng-garing-kriuk%F0%9F%8D%A4%F0%9F%8D%A4%F0%9F%8D%A4
Udang Crispy Kriuk,udang segar--tepung kentucky 5--tepung terigu +---  tepung maizena -+--tepung beras -+1--garam--merica--air dingin--,"Kupas kulit dan buang ekor udang cuci bersih,sisihkan--Taburi dengan sedikit garam dan merica,biarkan kurleb 5menit--Campur tepung kentucky,terigu,beras,maizena,aduk jadi satu tambahkan garam dan merica secukupnya,diamkan kurleb 20-30menit--Panaskan minyak goreng,ambil sedikit campuran tepung yang telah didiamkan tadi,taburkan pada udang--Bolak balik udang,setelah udang tercampur dengan tepung,tuang air dingin,hingga tidak ada tepung yang kering,bolak balik agar merata--Sisa tepung kering yang masih ada,taruh di wadah ambil beberapa sendok,udang yang tadi sudah dilumuri tepung dan air dingin,celupkan pada tepung kering,bolak balik dan cubit cubit,lakukan hingga udang habis--Goreng di minyak panas hingga kuning kecoklatan,sajikan--",4,/id/resep/3983105-udang-crispy-kriuk
Tumis tempe udang kecap,"papan tempe--udang--babycorn--bawang merah--bawang putih--cabai merah besar--lengkuas--daun salam--petai--kecap manis--minyak goreng untuk menumis--gula, garam, lada halus--air--","Cuci semua bahan. Iris tipis bawang merah, bawang putih dan cabai merah besar (kalau mau tidak pedas bisa dibuang bijinya). Tempe dipotong dadu. Babycorn dan petai diiris serong. Udang dibuang kulit dan dipotong sesuai selera.--Panaskan minyak goreng. Masukkan bawang merah dan putih, lengkuas, cabai, daun salam. Tumis hingga harum.--Masukkan kecap manis. Aduk hingga mendidih. Beri air secukupnya. Aduk lagi.--Masukkan tempe, babycorn, petai. Aduk hingga tercampur--Terakhir masukkan udang. Aduk kembali. Beri garam, gula, dan merica. Aduk. Tes rasa.--Tunggu hingga bumbu meresap dan air tinggal sedikit. Matikan api. Dan siap disajikan dengan nasi hangat--",3,/id/resep/3982907-tumis-tempe-udang-kecap
Soto udang medan,udang--tauge--tomat--daun bawang--daun salam--daun jeruk--daun kunyit--bawang putih geprek--jahe geprek--garam--kaldu--gula--👉 bumbu halus--bawang merah--bawang putih--jahe--laos--kunyit--ketumbar--lada--,"Kupas udang, lalu rebus kulit dan kepala udang dengan bawang putih, jahe dan serai untuk kaldu lalu saring dan sisih kan.--Tumis bumbu halus tambah kan daun jeruk dan salam. Lalu masukan udang tambah kan air.--Setelah mendidih tambah kan santan, tauge dan tomat, lalu masukan daun bawang. angkat sajikan--",5,/id/resep/3982805-soto-udang-medan
Udang saus telor asin,udang--telur asin--bawang merah--bawang putih--garam--gula--cabe rawit--tepung bumbu sasa--,"Bersihkan udang,kupas kulit,kepala dan ekornya,bilas dengan air smpai bersih--Buat adonan dari tepung.bumbu sasa 3 sendok,jangan terlalu encer atau kental--Balurkan udang kedalam adonan basah lalu balurkan lagi ke tepung kering--Goreng dengan minyak panas hingga warna keemasan--Angkat,tririskan--Untuk sausnya,iris bawang merah bawang putih cabe rawit,tumis sampai harum masukkan 2 butir kuning telur asin,kacurkan dan beri air 5 sendok makan,tambahkan garam dan gula--Lalu masukkan udang yang sudah di goreng tadi aduk hingga merata siap sajikan--",3,/id/resep/3940206-udang-saus-telor-asin
Balada udang tahu,udang ukuran sedang--taku kuning--sambal goreng link https://cookpad.com/id/resep/-sambel-goreng-pedas-manis--,"Liat langkah pembuatan sambal goreng--Potong potong tahu,goreng--Potong kepala n ekor udang,cuci,goreng hingga berubah warna--Canpurkan keduanya dng sambal goreng,aduk rata.sajikan--",1,/id/resep/3982699-balada-udang-tahu
Udang Asam Manis (simple),udang--tepung bumbu serbaguna--bumbu :--bawang putih--bawang bombay kecil--jahe--cabe rawit--saus tomat--saus sambal--saus tiram--air--daun jeruk--,"Potong udang, lumuri dengan tepung, Goreng lalu tiriskan.--Tumis bawang putih, b.bombai, daun jeruk, dan jahe hingga harum.--Tambahkan saus tomat, saus sambal, dan saus tiram. Masukan potongan cabe rawit.--Tambahkan air secukupnya, aduk hingga agak mengental.--Masukan udang yg sudah digoreng tepung tadi, aduk hingga tercampur rata dengan saus. Angkat dan hidangkan.--",3,/id/resep/3982758-udang-asam-manis-simple
Udang Bakar Mentega,"udang windu ukuran besar, buang kepalanya, kerat punggungnya, ambil & buang bagian berwana hijau yg mirip benang, cuci bersih--mentega--kecap manis--🍒bahan sambal kecap :--cabe rawit, 2--bawang merah, lupas, 2--kecap manis--","Tusuk udang dg tusukan sate, jumlah udang pertusuk sesuai selera.--Siapkan mentega & kecap manis, aduk rata. Oleskan pada seluruh bagian udang. Diamkan sejenak.--Panggang/bakar udang hingga berubah warna, balik spy rata matangnya. Angkat, olesi lagi dg bahan olesan mentega & kecap. Panggang/bakar lagi.--Jika dirasa cukup kematangannya...angkat. Jangan terlalu kering krn nanti kulitnya susah dikupas....--Sajikan dengan lalapan & sambal kecap.--Membuat sambal kecap : campur potongan cabe rawit & bawang merah. Tambahkan kecap sesuai kebutuhan. Aduk rata. Sudah😋--",11,/id/resep/3982528-udang-bakar-mentega
Udang & Tahu saus tiram,"udang--tahu putih--buncis--bawang putih--bawang merah--cabe hijau buang nya--tomat hijau--tomat merah--saus tiram, kecap manis--gula, garam, merica--","Bersihkan udang sampai bersih, buang kepalanya--Potong dadu Tahu putih kemudian gorenG sampai matang--Iris buncis, bawang merah, bawang putih, Tomat hijau Dan merah, cabe hijau--Tumis bawang merah, bawang putih Dan cabe hijau sampai wangi--Masukkan Tahu, buncis Dan udang tambahkan saus tiram, kecap, gula, garam, merica secukupnya. Masak sampai matang lalu sajikan 😘--",28,/id/resep/3982455-udang-tahu-saus-tiram
Tumis bayem udang campur daging,daging sapi--ekor udang sedang--bayam--jeruk nipis--iris bumbu--cabe merah--bawang putih--bawang merah--tomat kecil--gula pasir--saus teriyaki--garam--royco--minyak untuk menumis--blue band--,Cuci udang buang ekor.. lalu belah. rendam di perasan jeruk nipis diamkan.--Daging potong kecil2.. tumis sebentar pake blue band dan minyak sedikit. angkat tiriskan.. lalu selanjutnya udang.. yg sudah direndam.. tumis sebentar angkat tiriskan.--Siapkan minyak secukupnya.. tumis.. bahan yg diiris sampe harum.. masukan daging dan udang.. aduk2. masukan bumbu yg lainya beri air sedikit saja. diamkan hingga mendidih agak meyusut.--Lalu masukan bayem aduk2 sebentar.. angkat.--Selamat mencoba kawan.--,4,/id/resep/3922424-tumis-bayem-udang-campur-daging
Kaldu udang bubuk pengganti micinn cin 😁😁,udang ukuran besar lebih enak--wortel--bawang bombay--daun bawang--bawang putih--garam--merica--,"Pisahkan kepala udang, buang mata udang. Bilas kepala udang n daging udang sampe bersih.--Ulek udang sampe halus, sisihkan. Ulek wortel, bawang putih, daun bawang n bawang bombay sampai halus.--Aduk2 bahan yg sudah di ulek kedalam wajan, sangrai dengan api yg sangat kecil.--Terus sangrai sampai kering. N ulek lagi klo blum halus. N sangrai lagi sampai kering.--Setelah itu campur garam n merica, masukan dalam toples--",3,/id/resep/3876608-kaldu-udang-bubuk-pengganti-micinn-cin-%F0%9F%98%81%F0%9F%98%81
Shrimp Oliò Aglio,"spaghetti--ekor udang dikupas, dibersihkan--cabe rawit, iris--bawang putih, chops--keju parmesan--garam dan lada--daun ketumbar , chops--olive oil untuk menumis--","Rebus spaghetti di air mendidih selama 11 menit, tambahkan garam dan minyak. Angkat dan tiriskan.--Panaskan minyak, tumis bawang putih hingga harum, masukan cabe rawit. Lalu masukan udang, masak sampe warnanya berubah, lalu masukan spaghetti yg sudah direbus. Beri garam dan lada.--Sebelum diangkat, taburkan cilantro lalu aduk hingga merata, angkat dan sajikan.--Beri taburan keju Parmesan sesuai selera. Enjoy 😉--",2,/id/resep/3981234-shrimp-olio-aglio
Mini Tempura Udang,udang ukuran sedang/kecil--kecil tepung roti mamasuka--minyak untuk menggoreng--bahan campur:--telur--tepung terigu--bawang putih bubuk--garam dan merica--sedikir air--,"Bersihkan udang dari kepala dan kulitnya, ekornya gaperlu dibuang--Tips biar udangnya lurus: kerat kerat bagian bawah udang pas di lekukan2 sekitar 3 kerat trs lurusin posisi udangnya--Udangnya bisa di marinate dulu pake garam, merica, bawang putih bubuk tapi dikit aja tar keasianan--Campur semua bahan campuran, airnya dimasukin terakhir aja. Adonannya sedikit kental, jgn keenceran--Celupin udangnya ke bahan campuran--Guling2 udang di tepung roti--Goreng dgn api kecil aja, kalo api besar nanti gosong(tepung roti gampang bgt gosong)--Goreng sampe coklat emas, trs angkat! Tiati gosong ya hehe--",13,/id/resep/3981156-mini-tempura-udang
Siomay Ayam Udang,"ayam giling--udang--wortel--bawang daun--bawang putih--tepung tapioka--tepung terigu--telur--saus tiram--minyak wijen--kecap ikan--garam, gula, lada--kulit pangsit--","Cuci bersih udang, kupas kulitnya, lalu haluskan.--Campur seluruh bahan menjadi 1, kecuali kulit pangsit dan sisakan sedikit wortel untuk garnish.--Siapkan kulit pangsit, masukkan sekitar 1 sdm adonan ke tengah kulit pangsit, lalu bungkus. Berikan sedikit parutan wortel di bagian atasnya.--Olesi alas tempat untuk mengukus dengan minyak agar siomay tidak lengket. Kukus siomay selama kurang lebih 20 menit.--Sajikan hangat. Nikmati dengan saus cabai atau saus kacang.--",62,/id/resep/3930974-siomay-ayam-udang
Peyek udang,udang kecil kupas sisakan buntut--terigu cakra--tepung serbaguna--telur--sdk lada bubuk--garam--penyedap rasa--baking powder--gayung air kurang lebih--,Cuci bersih udang lalu tiriskan--Campur tepung cakra tepung putri bp lada garam penyedap dan telur lalu aduk2 dan dikasih air Aduk2 sampai rata sampai tidak ada yg mengumpal dan adonan jangan terlalu kental.--Campur udang lalu goreng.--,6,/id/resep/3980713-peyek-udang
Mie topping udang,"mie pangsit uk.besar--sawi hijau--udang segar--bawang putih,haluskan--bawang merah,haluskan--cabe rawit ,haluskan--daun bawang--daun bawang kecil--minyak wijen--kecap asin--garam & merica--minyak  utk menumis--","Pisahkan bagian udang dan kepalanya. Cuci bersih (Kepala udang jgn dbuang yh)--Didihkan air utk membuat kuah mie. Cemplungkn kepala udang yg sdh d cuci bersih td.--Tumis bawang putih yg tlah dhaluskan + merica smpe harum. Lalu masukkn kdlm didihan air kuah td. Lalu tambahkan minyak wijen+kecap asin masing2 1 sdm. Aduk. Cicip. Tggu hingga kuah masak.--Panaskn minyak, tumis bumbu yg d haluskan (bawang merah, bawang putih, cabe rawit). Aduk. Beri garam scukupny. Jgn kbanyakn nnt asin 😝 masukkn udang yg tlah d cuci bersih. Aduk2. Cicip. Matang. Angkat.--Didihkan air d dlm panci utk merebus mie. Setelah air mendidih,masukkn sawi yg telah d potong sesuai selera. Masak hingga sawi matang. Angkat. Tiriskan.--Setelah sawi d angkat, masukkn mie. Aduk2. Jgn d tggal takutny lembek. Hasilny gak enak. Klo sdh matang & jgn smpe lembek. Angkat,tiriskan.--Siapkn wadah besar (baskom/wajan yg bersih). Utk mengaduk mie td. D dlm wadah, campurkn minyak wijen, kecap asin, merica, d.bawang kecil. Takaranny sesuai dgn jumlah mie dlm wadah. Aduk2 minyak dan mienya. Sesuaikan rasanya. Jgn trllu asin. Selesai. Siap dihidangkan 😁.--Atur mie yg telah d bumbui dgn minyak wijen d dlm mangkuk,tambahkn toppingan udang, sawi hijau & d.bawang kecil. Sajikan dgn kuah kaldu udang 😀 selamat menikmati 😊--",2,/id/resep/3980046-mie-topping-udang
Udang Crispy Saus Asam Manis,"udang segar--tepung bumbu kobe--telur--bahan saus:--bawang bombay--bawang putih--jahe--cabe merah/hijau--lada bubuk--saos tiram, saos sambal, dan kecap--tomat sedang--garam dan gula--nanas--tepung maizena--","Membuat udang crispy : buang kepala udang, cuci bersih.--Kocok lepas telur. Bagi tepung dalam 2 wadah.--Celupkan udang ke dalam telur lalu tepung 1, tepung 2. Ulangi 2 kali agar tepung lengket di udang--Goreng dengan minyak panas. Nb: minyak yg banyak sampai udang tenggelam--Membuat saos: tumis bawang bombay dan bawang putih hingga harum.--Masukkan tomat, cabe merah, saos tiram, saos sambal, kecap dan nanas--Di wadah lain, aduk tepung maizena dg air lalu masukkan ke dalam wajan--Beri garam, gula dan koreksi rasa..--Tunggu hingga mendidih. Selesaii--",2,/id/resep/3980169-udang-crispy-saus-asam-manis
Pheep Sabee Boh Trueng Tinyok (Udang Sabu Aceh),udang sabu--bawang merah--bawang putih--cabe rawit--asam sunti--cabe merah keriting--kunyit--terong hijau--,"Haluskan bumbu-bumbu, tumis sampai harum, masukkan udang sabu, potong potong terong hijau.. masukkan terong di akhir.--",9,/id/resep/3979914-pheep-sabee-boh-trueng-tinyok-udang-sabu-aceh
Udang Saus Padang,"udang--jeruk nipis--bawang bombay ukuran kecil, iris--daun bawang, iris serong--kecap inggris--tepung maizena--bumbu halus:--bawang putih--bawang merah--cabe rawit merah--garam--cm kunyit--","Kupas udang, cuci lalu lumuri dengan perasan jeruk nipis diamkan kurang lebih 15menit.--Panaskan minyak, masukkan bumbu halus, tumis hingga harum. Masukkan sedikit air lalu masukkan daun bawang & kecap inggris, kemudian udang dan bawang bombay. Masak hingga udang berubah warna, kemudian tes rasa. Punya saya di beri sedikit gula karna ternyata pedes bgt cabe rawit organik, jadi buat ngimbangin rasa pedesnya.--Terakhir setelah udang matang masukkan tepung maizena utk mengentalkan kuahnya, angkat dan sajikan💖--",14,/id/resep/3979717-udang-saus-padang
Udang Cumi Lada Hitam,"udang--cumi--bawang putih--bawang bombai--saus lada hitam--saus tiram--kecap manis--lada hitam uleg kasar--garam, gula dan royco--air--minyak  untuk menumis--","Tumis bawang putih dan bombai hingga harum--Masukkan cumi hingga berubah warna--Lalu masukkan udang dan semua bahan--Masak hingga matang, koreksi rasa dan sajikan.--",12,/id/resep/3979153-udang-cumi-lada-hitam
Pokcoy udang,"pokcoy--udang--bawang putih--kecap saus tiram--kecap manis--garam,gula,lada penyedap--minyak sayur untuk menumis--dan air untuk merebus--",Cuci bersih pokcoy sbelu itu rebus air smpai mendidih laluu rebuss pokcoy smpe stengah matang jngn lupa tambhkn garamm aduk2 klo skiranya sdh matang angkat dan sajikan di piring--Potong kasar bawang putih.. dan udangnyaa di kupass yaa.. di buang kepala dan kulitnyaa. Dan cuci bersih--Stelahh bawang putih sdh di botong dan udang sdh di bersihkan. Tumiss bawang putih smpee harum.. lallu masukann udang yg sdh di bersihikan td. Aduk2 smpe merata dan udang mulai melayu. Tambhakn kecap saus tiram kecap manis. Dan aduk lagi smpe merata. Tambhakn air secukupnya aja. Lallu tambhkn garam gula penyedap dan lada aduk smpe mateng yaa bunda. Jngn lupa di chek rasanyaa 😁 biar pass rasanyaa--Dan siapp di hidangkann. Di tata di atass pokcoy. Makan selangi hangat dengan nasi panas👍😋--Selamat mencoba😁✌️--,28,/id/resep/3979177-pokcoy-udang
Tumis udang pedas jakung (jagung kangkung),udang--jagung manis--kangkung segar--bawang putih--bawang merah--bawang bombay sedang--cabai rawit/cengek--,"Cuci dan buang kepala udang--Potong kangkung dan rontokkan biji jagung dari batangnya--Iris halus bawang merah, bawang putih bawang bombay, dan cabai rawit/cengek--Tumis bawang merah, bawang putih, bawang bombay, dan cabai rawit/cengek hingga harum dan agak kering.--Masukkan udang yang sudah dicuci--Beri sedikit air, garam, penyedap rasa, dan gula. Yang saya gunakan adalah gula merah atau gula aren asli.--Setelah udang agak matang, masukkan jagung yang sudah dicuci sebelumnya. Cek rasa sesuai selera.--Setelah jagung agak matang, masukkan kangkung segar.--Tunggu hingga kangkung layu, cek kembali rasa, dan bumbu meresap sempurna.--",10,/id/resep/3978619-tumis-udang-pedas-jakung-jagung-kangkung
Udang Saus Padang,"udang kupas, dicuci bersih--bawang merah, rajang halus--bawang putih, rajang halus--rawit merah, iris kecil--cabe merah, iris kecil--saus tiram--saus sambal--saus tomat--merica bubuk--air--garam dan gula pasir--daun bawang, iris--tepung maizena--","Cuci bersih udang kupas, beri perasan jeruk nipis supaya tidak amis--Tumis bawang putih, selanjutnya masukkan bawang merah kemudian cabe iris--Tuangkan saus tiram dan saus sambal, saus tomat, merica bubuk, garam dan gula pasir, aduk rata--Tuangkan sedikit air dan tunggu agak menyusut--Masukkan udang--Siapkan 2 sdm Air di Gelas, beri tepung maizena, aduk rata dan siram ke Tumisan Udang untuk mengentalkan--Masak hingga saus meresap ke dalam Udang--Angkat dan sajikan--",7,/id/resep/3978675-udang-saus-padang
Kaki Naga (udang),udang--sagu tani/tapioka--telur--daun bawang--garam--bawang putih--merica bubuk--tetes saos tiram--stik ice cream--pelapis luar**--terigu--sagu--tepung panir--air--,"Masukkan udang yg sdh dihaluskan ke dlm wadah,telur,daun bawang,bawang putih,garam,merica bubuk,saos tiram,aduk merata--Masukkan sagu sedikit demi sedikit sampai sedikit kalis, lumatkan ke batang stik ice cream dg sendok lalu kukus--Setelah dikukus masukkan ke bahan lapisan luar (adonan cair) dan tempel dg tepung panir lalu goreng--",7,/id/resep/3978882-kaki-naga-udang
Oseng2 terong udang,"terong kecil--udang--bumbu yg di iris2;--bawang merah--bawang putih--tomat--lombok besar merah--lombok ijo--masok--gula pasir ,y--minyak--","Terong di pot2,udang di bersihkan,👉--Tumis bumbu yg sdh di iris sampe wangi dn kecoklatan,masukkan terong,masak stengah matang baru masukan udang,beri Masako dan gula,sambil di icip2 yah bund 😀👏--",0,/id/resep/3978454-oseng2-terong-udang
Udang saus tomat with scramble egg,udang--telur ayam--daun bawang--bawang bombai--bawang putih--bawang merah--cabai kriting--cabe rawit merah--sauce tomat--saori--jeruk nipis--helai daun jeruk nipis--garam dan gula--air--penyedap--,Cuci bersih udang lalu rendam dengan air dan perasan jeruk nipis--Sembari menunggu udang yg di rendam cincang kasar bawang putih dan bawang merah cabai kriting potong biasa saja dan potong juga cabai rawit merah di potong serong besar besar begitu juga dengan daun bawang dan tomat potong besar besar--Tumis bawang putih bawang merah dan cabai kriting setelah harus orak arik telur ayam masukkan bawang bombay daun bawang dan cabai rawit merah setelah itu masukkan udang--Tambahkan sauce tomat saori garam dan gula jangan lupa tambahkan sedikit air sesuai selera kalian ya guys :)--Hidangan siap untuk disajikan :)--,2,/id/resep/3978530-udang-saus-tomat-with-scramble-egg
Udang bakar madu teflon,udang ujuran sedang--saos tomat--saos sambal--kecap manis--madu--garam--bawang putih haluskan--bawang merah haluskan--,"Bersihkan udang kecuri dg air jeruk nipis sisihkan sebentar, lalu cuci kembali--Campur semua bumbu perendam masukan udang dan simpan d kulkas 30 menit, lalu panaskan teflon dg olesi mentega dan panggang udang smpi matang dg diolesi sisa bumbu--",14,/id/resep/3978405-udang-bakar-madu-teflon
Bakmi Udang,mi telor--udang--kecap manis--kecap asin--saos tiram--cabe merah--bumbu  :--bawang putih--kemiri--merica--garam--minyak--,"Rebus mi sampai matang.. Tiriskan. Beri kecap, sisihkan.--Cuci bersih udang, hilangkan kepalanya.--Tumis bumbu halus (bawang putih, kemiri, merica, garam) sampai harum, lalu masukkan udang sambil terus di aduk.--Setelah itu masukkan mie tadi, tambahkan saos tiram, kecap asin, dan irisan cabe. Aduk2. Koreksi rasa. Tambahkan penyedap rasa jika perlu.--",1,/id/resep/3978379-bakmi-udang
Udang Asam Manis,udang--jeruk nipis--mentega--saus tiram--saus sambal--saus tomat--garam--gula--royco ayam--daun bawang--cabe hijau--bumbu iris:--bawang bombay--bawang putih--telunjuk jahe--,"Cuci bersih udang, lumuri dengan jeruk nipis, diamkan 10 menit--Panaskan mentega, tumis bumbu iris sampai harum, tambahkan saus tiram, saus sambal, saus tomat, garam, gula, royco ayam, air, aduk rata--Masukkan udang, masak hingga bumbu meresap--Terakhir tambahkan daun bawang & cabe hijau.--",63,/id/resep/3978204-udang-asam-manis
Tempura udang praktis,udang ukuran sedang--tepung bumbu yg 1000an terserah merek apa aja--tepung panir jingga--garam & lada--air  untuk adonan tepung bumbu--minyak untuk menggoreng--,"Kupas udang, buang kepala dan kulit, sisakan ekornya. Kerat dibagian kaki/bawah udang supaya tidak menggulung seperti punya saya di foto. (saya kurang dalam mengeratnya) Cuci bersih perasi jeruk nipis *jika ada.--Taburkan garam dan lada, ratakan lalu diamkan.--Siapkan tepung bumbu, tuang ke mangkuk tambahkan air sekira tepung bumbu menjadi kental.--Siapkan tepung panir di piring. Panaskan minyak dg api kecil. Banyaknya minyak sedang saja, tidak perlu sampai udang tenggelam.--Ambil udang, celupkan dalam adonan tepung bumbu yg kental. Angkat sedikit biarkan adonan agak turun menipis di badan udang lalu masukkan dan ratakan ditepung panir, setelah rata masukkan kedalam minyak panas.--Lakukan hingga habis. Goreng sampai menguning keemasan seperti foto saya.--Terimakasih sudah membaca, silahkan berbagi like dan share foto recook mu ya 😊--",7,/id/resep/3978206-tempura-udang-praktis
Sambel udang pete,bawang merah bawang putih--udang laut--cabe merah--cabe kecil--daun bawang--pete padi--cabe hijau--tomat--garam--gula--sasa--royiko--,"Bersikan udang dari kepala y kupas pete dan siap kan irisan daun bawang--Siap kan bumbu yang sudah di tumbuk atau giling--Tumis semua bumbu,masukan pete dan irisan daun bawang Hingga wangi--Lalu masukan udang yang sudah di bersikan ke dalam bumbu yang sudah di tumis--Silahkan mencoba--",7,/id/resep/3977878-sambel-udang-pete
Udang rebus + goji berry,grm udang--jahe--goji berry--daun bawang se cukup nya--arak masak--air--garam--,"Cuci bersih udang lalu tiriskan,jahe potong tipis-tipis,daun bawang potong serong,goji berry cuci besih sisih kan--Siapkan panci,isi dengan air,masukan jahe dan goji berry,masak hingga mendidih,setelah mendidih masukan udang dan arak,masak 8 menit,aduk rata,beri sedikit garam,lalu masukan potongan daun bawang, matikan api,angkat dan tata di atas piring saji,,--Udang rebus nya siap untuk di sajikan,cocol dengan wasabi--Nb: masak udang tidak perlu telalu lama supaya daging nya tidak alot,terimakasih 😘🙏--",5,/id/resep/3978111-udang-rebus-goji-berry
Udang cabe ijo,"udang--cabe ijo, iris memanjang--cabe rawit--cabe merah keriting--cabe merah keriting yang di blender--minyak goreng untuk menumis--bawang merah--bawang putih--kemiri--terasi--kecap asin--garam, gula dan penyedap rasa--air--","Kupas dan cuci bersih udang, tiriskan--Iris memanjang cabe ijo--Haluskan (pake lesung batu) bawang merah, bawang putih, cabe rawit, cabe merah, kemiri dan terasi.--Setelah halus, tambahkan cabe merah yg sudah diblender (ini opsional, karena suami suka pedes, jd ditambahin) aduk-aduk bersamaan bumbu yg sudah ditumbuk didalam lesung batu--Panaskan minyak, tumis bumbu yang sudah ditumbuk sampai minyak meresap, tambahkan kecap asin, gula, garam dan penyedap. Tes rasa--Tambahkan air, masukkan cabe ijo dan udang. Masak sampai berminyak.--Jika dirasa kurang pas, bisa tambahkan gula, kecap asin maupun air.--Angkat dan sajikan--",37,/id/resep/3978025-udang-cabe-ijo
Tumis udang berkuah 😂,"udang, udang apa aja boleh--bawang putih, iris--bawang merah, iris--cabe merah besar, iris serong--cabe ijo, iris serong--saori saos tiram--kecap manis--garam, gula, penyedap rasa--minyak ut menumis--air--","Tumis bawang merah bawang putih dan cabe sampai harum--Masukan udang yg sudah dibersihkan, aduk aduk tambahkan air sesuai selera--Tambahkan garam gula penyedap rasa kecap manis sesuai selera dan saos tiram, atur rasa jadi deh, karena udang emang bentar aja mateng, 😊--",40,/id/resep/3976016-tumis-udang-berkuah-%F0%9F%98%82
Sambal goreng Kentang udang pete,kentang ukuran besar  dadu--udang kupas bersihkan--papan pete--daun salam--daun jeruk--lengkuas--gula--garam--bumbu halus :--bawang merah--bawang putih--cabe merah keriting--cabe rawit--,"Tumis bumbu halus,daun salam,daun jeruk dan lengkuas hingga harum dan mengeluarkan minyak--Masukkan kentang dan udang yang sudah digoreng aduk rata--Tambahkan pete,garam dan gula aduk kembali hingga bumbu tercampur dan matang merata--Cek rasa dan siap disajikan--",48,/id/resep/3975782-sambal-goreng-kentang-udang-pete
Shrimp Scampi with Macaroni,"ekor udang kupas--mangkuk kecil macaroni--bawang putih, cincang halus--lemon--chili powder--parsley bubuk--canola oil--margarin butter--garam dan merica--additional :--parutan kulit lemon--","Rebus macaroni sampai matang, sisihkan--Panaskan canola oil, tumis bawang putih sampai harum--Masukan udang kupas, tumis sampai berubah warna--Tambahkan margarin butter--Masukan air lemon, chilli powder, parsley, parutan kulit lemon, garam dan merica--Tes rasa kalo terlalu asem tambahin air dikit biar seimbang--Masukan macaroni, kalo terlalu berair tunggu sampai susut airnya--Sajikan!--",2,/id/resep/3975890-shrimp-scampi-with-macaroni
Oseng udang kuah puedes ongguh,udang--bawang merah--bawang putih--cabe rawit--garam dan penyedap rasa--minyak untuk tumis--air--,"Bawang merah, bawang putih, cabe dirajang kecil--Tumis smua bawang dan cabe sampai harum, kemudian masukkan udang, masak sampai berubah warna--Tambahkan air lalu garam dan penyedap rasa..--Oseng udang kuah puedes ongguh siap disajikan--",10,/id/resep/3975472-oseng-udang-kuah-puedes-ongguh
Udang lada hitam,"udang--bawang putih--bawang bombay--daun bawang--jahe--lengkuas--garam,--lada hitam--daun jeruk--saus tiram--","Goreng setengah matang udang--Mazukan bumbu bawang bombay, bawang putih, daun jeruk, jahe, lengkuas tumis hingga harum--Masukan air sedikit--Tambahkan saus tiram--Serve--",7,/id/resep/3975435-udang-lada-hitam
Sambal Tempoyak Udang,"tempoyak--udang segar--🍁bumbu halus:--bawang merah--bawang putih--cabe keriting segar--cabe merah besar--cabe rawit--kemiri--penyedap rasa, gula dan garam--air--minyak makan agak banyak untuk menumis--","Siang udang dan cuci sampai bersih. Sisihkan.--Haluskan bahan bumbu halus, kemudian panaskan minyak makan, tumis bumbu halus hingga harum.--Masukkan udang, tumis agak lama hingga udang matang, bumbu berubah matang dan minyak keluar. Tambahkan gula, penyedap rasa.--Jika minyak sudah cukup keluar, masukkan tempoyak. Tambahkan air. Masak hingga matang dan menyatu dengan bumbu. Aduk terus hingga ke dasar wajan agar tidak lengket dan gosong. Cek rasa.--Jika sudah matang, matikan api.--Siap disajikan, selamat mencoba. 😊--",2,/id/resep/3975436-sambal-tempoyak-udang
Udang Telur Asin,"ekor udang ukuran besar--kuning telor asin matang--margarin--bawang putih cincang halus--cc kaldu ayam--gula, garam, merica--daun kari--daun bawang iris2, cabe rawit iris2 tipis--","Cuci bersih, kerat punggung & gunting setengah dari kepala udang (yg bagian tajam). Peras dgn jeruk nipis & garam sedikittt sj agar tdk amis. Goreng dengan minyak (tdk perlu tenggelam) sampai matang & wangi. Sisihkan--Panaskan margarin, tumis bawang putih, daun kari, cabe & daun bawang. Aduk2, masukkan kuning telur yg telah dilumatkan dengan garpu. Masak hingga berbuih, masukkan kaldu (setengah dulu, sesuaikan dgn kekentalan yg diinginkan. Tambahkan jika kurang) & cicipi serta tambahkan bumbu.--Masukkan udang goreng dan aduk rata. Makan bersama bubur ala chinese.--",7,/id/resep/3974875-udang-telur-asin
Cah Brokoli Udang,"brokoli--wortel--ekor udang--bawang putih--bawang bombay--saus tiram--garam, gula pasir, kaldu bubuk--","Rebus brokoli dan wortel setengah matang. Lalu tiriskan.--Geprek bawang putih dan potong bawang bombay.--Panaskan minyak, tumis bawang putih dan bawang bombay sampai harum.--Kemudian masukkan udang segar.--Tambahkan saus tiram, aduk rata.--Masukkan brokoli dan wortel.--Kemudian bumbui dengan garam, gula pasir dan kaldu bubuk. Aduk rata.--Setelah tercampur rata, koreksi rasa. Cah brokoli udang siap dihidangkan. 😋😋😋--",27,/id/resep/3975332-cah-brokoli-udang
